,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
9,Molenbeek-Saint-Jean,Appartement,,285000,notariale,5,140,0,0,0,True,13,0,,,,,0,old,1968,195,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JWY6P/
0,Etterbeek,Maison,,1090000,notariale,8,320,0,0,1,True,12,1,,,,2,0,,1906,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/maison/JXO5J/
1,Uccle,Maison,,925000,notariale,7,293,0,0,0,,,1,,,,3,0,,1990,190,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JXO5K/
2,Ixelles,Appartement,Duplex,550000,notariale,3,95,0,0,0,True,12,0,,,,,0,,,186,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXO1D/
3,Haren,Maison,,675000,notariale,0,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/haren-1130/a-vendre/maison/JXO16/
4,Etterbeek,Appartement,,595000,notariale,4,155,0,0,0,True,12,0,,,,,0,,,251,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JXNOG/
5,Molenbeek-Saint-Jean,Appartement,,190000,notariale,3,100,0,0,0,True,14,0,,,,,0,,1963,219,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JXNOV/
6,Evere,Appartement,,270000,notariale,4,70,0,0,0,,,1,,,,2,0,,2011,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JXNK0/
7,Saint-Josse-ten-Noode,Appartement,,200000,notariale,1,40,0,0,0,,,0,,,,2,0,,1950,372,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/appartement/JXNCV/
8,Saint-Josse-ten-Noode,Appartement,,270000,notariale,2,55,0,0,0,,,0,,,,2,0,,1950,737,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/appartement/JXNCU/
9,Ixelles,Maison,,595000,notariale,7,300,0,0,0,True,20,1,,,,3,0,,,725,https://www.zimmo.be/fr/ixelles-1050/a-vendre/maison/JXNCW/
0,Anderlecht,Appartement,,245000.0,notariale,5,88,0,0,0,,,0,,,88,,0,old,1960,334,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JROK4/
1,Uccle,Maison,,2290000.0,notariale,10,540,0,0,0,,,1,,,236,2,0,new,1915,290,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JRE3U/
2,Woluwe-Saint-Pierre,Maison,Usage mixte,749000.0,notariale,8,358,0,0,0,,,1,,,200,2,0,old,1950,,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JR8D1/
3,Uccle,Maison,Château,4500000.0,notariale,15,500,0,0,0,,,1,,,700,4,0,old,1950,,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JQXTJ/
4,Saint-Gilles,Appartement,,325000.0,notariale,4,140,0,0,0,,,0,,,,2,0,old,1910,277,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JPNKC/
5,Bruxelles,Garage,Place de stationnement,19000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/garage/JQR43/
6,Schaerbeek,Maison,Usage mixte,448000.0,notariale,8,270,0,0,0,,,0,,,,2,0,,,502,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/maison/JQOL1/
7,Bruxelles,Appartement,,229000.0,notariale,2,55,0,0,0,,,0,,,,,0,old,2013,107,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JQJDI/
8,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,899,,0,,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JQH99/
9,Woluwe-Saint-Pierre,Appartement,,1295000.0,notariale,7,210,0,0,0,True,54,0,,,210,3,0,new,2015,150,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JQ8QH/
0,,Projet,,245000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/projet-immobilier/10044EE/
1,,Projet,,515000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/projet-immobilier/10044EA/
2,,Projet,,345000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/koekelberg-1081/a-vendre/projet-immobilier/10044E7/
3,Ixelles,Appartement,,259000,notariale,2,64,0,0,0,True,7,0,,,,2,0,,1930,472,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXRS4/
4,Ixelles,Appartement,,359000,notariale,2,69,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXRS1/
5,Ixelles,Appartement,,359000,notariale,2,83,0,0,0,,,1,,,,2,0,,1930,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXRS2/
6,Ixelles,Appartement,,299000,notariale,2,86,0,0,0,,,0,,,,,0,,1930,251,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXRS3/
7,Woluwe-Saint-Pierre,Maison,Maison deux facades,520000,notariale,11,140,1,1,0,True,10,1,,,,2,0,,1949,340,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JXRXG/
8,Jette,Appartement,,179000,notariale,3,86,0,0,0,,,0,,,,,0,,,294,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JXRTI/
9,Bruxelles,Appartement,,338000,notariale,3,72,0,0,0,,,0,,,,,0,,,187,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXRIU/
0,Bruxelles,Appartement,Penthouse,239000.0,notariale,2,,0,1,0,,,0,,,,4,0,old,2019,,https://www.zimmo.be/fr/bruxelles-1130/a-vendre/appartement/JUK22/
1,Etterbeek,Appartement,,275000.0,notariale,3,83,0,0,0,True,3,1,,,,,0,old,1967,262,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JUJ69/
2,Evere,Appartement,,350000.0,notariale,3,111,0,0,0,True,15,0,,,111,4,0,old,2021,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JUI0N/
3,Neder-over-Heembeek,Garage,Place de stationnement,17500.0,notariale,0,,0,0,0,,,0,,,11,,0,,,,https://www.zimmo.be/fr/neder-over-heembeek-1120/a-vendre/garage/JUHIQ/
4,Jette,Appartement,,235000.0,notariale,4,59,0,0,0,True,6,0,,,,,0,old,2013,,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JUEZJ/
5,Evere,Appartement,,245000.0,notariale,2,70,0,0,0,True,15,0,,,,,0,old,2022,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JUEYR/
6,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,524,,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/bien-professionnel/JUDVT/
7,Anderlecht,Bien professionnel,Rez-de-chaussée commercial,995000.0,notariale,0,770,0,0,0,,,0,400,0,400,2,0,new,2020,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JUCQN/
8,Bruxelles,Appartement,Loft,850000.0,notariale,5,212,0,0,0,True,43,0,,,,,0,,2007,155,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JSZG6/
9,Jette,Appartement,App. rez-de-chaussée,140000.0,notariale,0,60,0,0,0,True,20,1,,,285,2,0,old,1960,,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JTRZX/
0,Bruxelles,Appartement,,412000,notariale,3,127,0,0,0,,,0,,,132,,0,new,1964,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JWPJV/
1,Schaerbeek,Appartement,,239000,notariale,2,67,0,0,0,,,1,,,,,0,,,144,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JVGVQ/
2,Schaerbeek,Maison,,795000,notariale,4,240,0,0,0,,,0,,,160,2,0,old,1900,260,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/maison/JWPA8/
3,Woluwe-Saint-Pierre,Appartement,,895000,notariale,5,70,0,0,0,True,50,0,,,,,0,old,2020,,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JWOSE/
4,Woluwe-Saint-Pierre,Appartement,,780000,notariale,4,40,0,0,0,True,50,0,,,,,0,old,2020,,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JWOSI/
5,Auderghem,Appartement,,657000,notariale,5,75,0,0,0,True,21,1,,,1,,0,old,2020,,https://www.zimmo.be/fr/auderghem-1160/a-vendre/appartement/JWOSG/
6,Bruxelles,Bien professionnel,Bureaux,475000,notariale,2,150,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JWOSD/
7,Auderghem,Appartement,,501500,notariale,5,63,0,0,0,True,75,0,,,,,0,old,2022,,https://www.zimmo.be/fr/auderghem-1160/a-vendre/appartement/JWOSF/
8,Bruxelles,Bien professionnel,Bureaux,155000,notariale,2,50,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JWOSH/
9,Anderlecht,Appartement,,235000,notariale,3,95,0,0,0,,,0,,,,3,0,old,2003,143,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JWORF/
0,Bruxelles,Maison,,500000,notariale,6,200,0,0,0,,,0,200,-50,150,2,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JX4LB/
1,Uccle,Maison,Villa,2490000,notariale,12,450,0,0,0,True,77,1,,,979,4,0,new,1920,183,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JX4IH/
2,Ixelles,Appartement,Penthouse,525000,notariale,1,114,0,0,0,,,0,,,,2,0,old,1881,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JX3TM/
3,Laeken,Terrain,Terrain agricole,55950,notariale,0,,0,0,0,,,0,,,730,,0,,,,https://www.zimmo.be/fr/laeken-1020/a-vendre/terrain/JX3MR/
4,Woluwe-Saint-Lambert,Appartement,,190000,notariale,2,60,0,0,0,True,12,0,,,,2,0,old,1965,442,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JX3JN/
5,Ixelles,Appartement,,695000,notariale,5,190,0,0,0,True,15,0,,,,2,0,old,1968,168,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JX3JU/
6,Anderlecht,Appartement,,244000,notariale,3,96,0,0,0,True,8,0,,,,,0,,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JX382/
7,Woluwe-Saint-Pierre,Maison,,525000,notariale,5,140,0,0,1,,,1,64,66,130,2,0,old,1961,299,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JX30X/
8,Bruxelles,Appartement,Loft,585000,notariale,5,167,0,0,0,True,20,1,,,236,3,0,old,2007,177,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX2SJ/
9,Etterbeek,Appartement,,295000,notariale,3,90,0,0,0,,,0,,,,,0,,,141,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JX2NR/
0,Anderlecht,Appartement,Studio avec coin lit,152000,notariale,0,51,0,0,0,,,0,,,,,0,old,2008,271,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXF9V/
1,Auderghem,Appartement,,270000,notariale,4,106,0,0,0,True,7,0,,,,2,0,old,1960,293,https://www.zimmo.be/fr/auderghem-1160/a-vendre/appartement/JXF7A/
2,Bruxelles,Appartement,,260000,notariale,3,89,0,0,0,,,0,,,,,0,old,2017,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXF5I/
3,Saint-Gilles,Appartement,Studio,220000,notariale,2,55,0,0,0,,,0,,,55,,0,,,,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXF3K/
4,Anderlecht,Appartement,,189000,notariale,3,70,0,0,0,True,7,0,,,,,0,,,306,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXEZS/
5,Molenbeek-Saint-Jean,Garage,,22000,notariale,0,,0,0,0,,,0,,,,2,0,,2015,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/garage/JXEZQ/
6,Woluwe-Saint-Lambert,Appartement,,330000,notariale,3,90,0,0,0,,,0,,,,,0,old,2012,112,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXEWW/
7,Schaerbeek,Maison,,440000,notariale,11,190,0,0,0,,,1,,,140,2,0,,,,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/maison/JXEVD/
8,Bruxelles,Maison,,650000,notariale,11,214,0,0,0,True,5,0,41,7,48,2,0,,,217,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JXEOX/
9,Woluwe-Saint-Pierre,Maison,,375000,notariale,3,125,0,0,0,,,0,,,57,2,0,old,1933,572,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JXENO/
0,Molenbeek-Saint-Jean,Bien professionnel,Immeuble d’appartements,660000,notariale,14,370,0,0,0,,,0,,,,2,0,,1938,571,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/bien-professionnel/JXNHG/
1,Jette,Appartement,,329000,notariale,5,130,0,0,0,,,0,,,,2,0,,,297,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JXNDX/
2,Bruxelles,Appartement,,195000,notariale,3,60,0,0,0,,,0,,,,2,0,,1958,241,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXNDU/
3,Schaerbeek,Appartement,,557600,notariale,5,136,0,0,0,,,0,,,,,0,,,209,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXN8C/
4,Uccle,Bien professionnel,Bureaux,200000,notariale,3,35,0,0,0,,,1,,,,,0,,2021,,https://www.zimmo.be/fr/uccle-1180/a-vendre/bien-professionnel/JXN8D/
5,Ixelles,Appartement,,1537000,notariale,5,160,0,0,0,True,91,0,,,,2,0,,2015,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXN8B/
6,,Projet,,201000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/projet-immobilier/10045WD/
7,Bruxelles,Appartement,,550000,notariale,6,80,0,0,0,True,30,0,,,,4,0,,2022,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXN1E/
8,Bruxelles,Appartement,,540000,notariale,6,132,0,0,0,True,30,0,,,,4,0,,2022,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXN1G/
9,Bruxelles,Appartement,,560000,notariale,6,132,0,0,0,True,30,0,,,,4,0,,2022,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXN1I/
0,Etterbeek,Bien professionnel,Bureaux,825000,notariale,1,440,0,0,0,,,0,,,,,0,old,1930,250,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/bien-professionnel/JX87G/
1,Bruxelles,Appartement,,164000,notariale,2,48,0,0,0,,,0,,,,,0,old,2009,276,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX84I/
2,Bruxelles,Appartement,,135000,notariale,2,38,0,0,0,,,0,,,,2,0,old,2009,352,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX84G/
3,Bruxelles,Appartement,,135000,notariale,2,38,0,0,0,,,0,,,,,0,old,2009,352,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX84H/
4,Bruxelles,Appartement,,364000,notariale,4,101,0,0,0,True,11,0,,,,,0,old,2012,154,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX75B/
5,Bruxelles,Appartement,,170000,notariale,1,31,0,0,0,True,5,0,,,,,0,old,2008,239,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX75C/
6,Etterbeek,Maison,,695000,notariale,7,250,0,0,0,,,1,,,73,,0,old,1904,442,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/maison/JX73M/
7,Haren,Bien professionnel,Bâtiment d’entreprise,303175,notariale,0,219,0,0,0,,,0,219,0,219,,0,old,2021,,https://www.zimmo.be/fr/haren-1130/a-vendre/bien-professionnel/JX6SD/
8,Haren,Bien professionnel,Bien commercial,855950,notariale,0,493,0,0,0,,,0,493,0,493,,0,old,2021,,https://www.zimmo.be/fr/haren-1130/a-vendre/bien-professionnel/JX6SC/
9,Haren,Bien professionnel,Bâtiment d’entreprise,845000,notariale,0,615,0,0,0,,,0,615,0,615,,0,old,2021,,https://www.zimmo.be/fr/haren-1130/a-vendre/bien-professionnel/JX6SE/
0,Haren,Maison,Maison deux facades,299000,notariale,4,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/haren-1130/a-vendre/maison/JWAIS/
1,Anderlecht,Maison,Usage mixte,589000,notariale,3,280,0,0,0,True,60,1,215,85,300,2,0,new,1928,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JWA2Y/
2,Koekelberg,Garage,,27000,notariale,1,62,0,0,0,,,0,,,,,0,old,1976,,https://www.zimmo.be/fr/koekelberg-1081/a-vendre/garage/JW9RG/
3,Bruxelles,Appartement,Duplex,495000,notariale,4,128,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JV497/
4,Jette,Appartement,,329000,notariale,8,,0,0,0,,,0,,,146,,0,,,153,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JW95G/
5,Ixelles,Appartement,,490000,notariale,4,115,0,0,0,,,0,,,,2,0,new,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JW93M/
6,Ixelles,Appartement,,550000,notariale,4,115,0,0,0,,,0,,,,2,0,new,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JW93L/
7,Anderlecht,Appartement,Studio avec coin lit,89000,notariale,1,35,0,0,0,True,7,0,,,,,0,,,298,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JW93I/
8,Anderlecht,Appartement,Studio,89000,notariale,1,35,0,0,0,True,7,0,,,,,0,,,298,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JW93H/
9,Anderlecht,Maison,Maison unifamiliale,375000,notariale,5,150,0,0,0,True,14,0,64,10,74,2,0,new,1891,195,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JW88G/
0,Anderlecht,Appartement,,125000,notariale,2,50,0,0,0,True,7,0,,,,,0,,,116,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JSZ9W/
1,Molenbeek-Saint-Jean,Appartement,Duplex,349000,notariale,6,130,0,0,0,True,20,0,,,,2,0,old,2010,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JSYMP/
2,Bruxelles,Appartement,,1400000,notariale,3,350,0,0,1,,,0,,,,,0,old,1910,275,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JSX33/
3,Ixelles,Appartement,,3297000,notariale,3,305,0,0,0,True,166,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JSW0D/
4,Ixelles,Appartement,,3324000,notariale,3,308,0,0,0,True,161,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JSW0C/
5,Ixelles,Appartement,,1839000,notariale,3,203,0,0,0,True,76,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JSW0E/
6,Ixelles,Appartement,,1537000,notariale,2,160,0,0,0,True,91,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JSW0F/
7,Ixelles,Appartement,,1537000,notariale,0,160,0,0,0,,,0,,,,,0,old,2018,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JSW01/
8,Ixelles,Appartement,,1950000,notariale,3,211,0,0,0,True,111,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JSW0B/
9,Bruxelles,Appartement,,695000,notariale,6,166,0,0,0,,,0,,,,,0,old,1955,240,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JSVXI/
0,Uccle,Appartement,,1150000.0,notariale,6,220,0,0,0,True,20,0,,,,,0,new,1950,211,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JNZYD/
1,,Maison,Maison ouvrière,,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JNWA2/
2,,Maison,,,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/laeken-1020/a-vendre/maison/JNW9Y/
3,Uccle,Maison,Villa,2600000.0,notariale,11,430,0,0,0,,,1,,,425,4,0,old,1960,535,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JNOWC/
4,Jette,Appartement,,307000.0,notariale,5,125,0,0,0,True,8,0,,,,2,0,,,,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JN5HO/
5,Woluwe-Saint-Pierre,Maison,,3800000.0,notariale,15,600,0,0,1,True,20,1,,,367,4,0,new,2005,159,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JMWES/
6,Bruxelles,Appartement,,295000.0,notariale,4,100,0,0,0,True,10,0,,,,2,0,old,2008,138,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JMLKI/
7,Bruxelles,Appartement,,610000.0,notariale,5,132,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JML2J/
8,Uccle,Maison,Villa,2895000.0,notariale,15,650,0,0,0,True,50,1,,,516,4,0,old,1958,391,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JMKK7/
9,Uccle,Terrain,Terrain à bâtir,1950000.0,notariale,0,,0,0,0,,,0,283,537,820,,0,,,,https://www.zimmo.be/fr/uccle-1180/a-vendre/terrain/JMA1O/
0,Anderlecht,Bien professionnel,Immeuble d’appartements,475000,notariale,6,180,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JWY6E/
1,Bruxelles,Appartement,,117000,notariale,3,20,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JWY6F/
2,Ixelles,Bien professionnel,Immeuble d’appartements,1095000,notariale,6,300,0,0,0,,,0,,,140,2,0,,,164,https://www.zimmo.be/fr/ixelles-1050/a-vendre/bien-professionnel/JWY6K/
3,Forest,Bien professionnel,Commerce,325000,notariale,3,250,0,0,0,,,0,,,,,0,old,1920,,https://www.zimmo.be/fr/forest-1190/a-vendre/bien-professionnel/JWY6S/
4,Berchem-Sainte-Agathe,Appartement,,160000,notariale,3,50,0,0,0,True,5,0,,,,,0,,,311,https://www.zimmo.be/fr/berchem-sainte-agathe-1082/a-vendre/appartement/JWY6J/
5,Saint-Josse-ten-Noode,Appartement,,155000,notariale,3,55,0,0,0,,,0,,,,,0,old,1957,372,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/appartement/JWY6T/
6,Saint-Gilles,Maison,,599000,notariale,16,280,0,0,0,,,0,,,,2,0,new,1918,,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/maison/JWY6B/
7,Schaerbeek,Bien professionnel,Immeuble d’appartements,749000,notariale,15,350,0,0,0,,,1,,,,2,0,,,253,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/bien-professionnel/JWY5X/
8,Woluwe-Saint-Lambert,Appartement,,385000,notariale,5,120,0,0,0,,,1,,,,3,0,old,1981,204,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JWY63/
9,Schaerbeek,Appartement,,155000,notariale,3,55,0,0,0,,,0,,,,,0,old,1939,799,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JWY6I/
0,Laeken,Maison,,450000,notariale,6,150,0,0,1,True,2,1,,,131,2,0,old,1991,421,https://www.zimmo.be/fr/laeken-1020/a-vendre/maison/JXD7G/
1,Anderlecht,Appartement,,225000,notariale,4,95,0,0,0,True,3,0,716,0,716,2,0,new,1966,264,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXD55/
2,Anderlecht,Maison,Maison unifamiliale,275000,notariale,5,150,0,0,0,True,14,0,64,10,74,2,0,new,1891,498,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JXD54/
3,Saint-Gilles,Appartement,,2180000,notariale,9,315,0,0,0,True,80,0,,,,2,0,old,2012,155,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXD4T/
4,Uccle,Bien professionnel,Immeuble d’appartements,895000,notariale,12,290,0,0,0,,,1,,,140,,0,,,302,https://www.zimmo.be/fr/uccle-1180/a-vendre/bien-professionnel/JXCPS/
5,Ixelles,Maison,,3450000,notariale,15,666,0,0,0,,,1,,,402,2,0,new,1920,146,https://www.zimmo.be/fr/ixelles-1050/a-vendre/maison/JXCP8/
6,Uccle,Appartement,,950000,notariale,7,300,0,0,0,True,25,1,,,,,0,new,1977,,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXCP5/
7,Uccle,Appartement,Duplex,1800000,notariale,5,375,0,0,0,True,75,1,,,,4,0,new,1986,152,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXCP2/
8,Uccle,Appartement,,675000,notariale,8,200,0,0,0,True,17,0,,,,3,0,new,1966,351,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXCP3/
9,Uccle,Maison,Villa,2750000,notariale,11,365,0,0,0,True,30,1,,,669,3,0,new,1921,170,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JXCP7/
0,Woluwe-Saint-Pierre,Appartement,,695000,notariale,5,140,0,0,0,,,0,,,140,3,0,new,2015,150,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JQ8QI/
1,Uccle,Bien professionnel,Bureaux,399000,notariale,0,234,0,0,0,,,0,700,232,932,2,0,,,,https://www.zimmo.be/fr/uccle-1180/a-vendre/bien-professionnel/JQ9RW/
2,Bruxelles,Garage,,24500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/garage/JQ4MV/
3,Ixelles,Appartement,,1150000,notariale,6,225,0,0,0,,,0,,,,3,0,old,1930,142,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JQ3YA/
4,Bruxelles,Bien professionnel,Reprise,230000,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1020/a-vendre/bien-professionnel/JPQ8N/
5,Uccle,Appartement,,665000,notariale,5,165,0,0,0,,,0,165,,,2,0,,,,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JPQ5R/
6,Molenbeek-Saint-Jean,Garage,,23000,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/garage/JPKXN/
7,Uccle,Appartement,,1950000,notariale,8,320,0,0,0,True,110,1,,,817,4,0,old,1998,,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JPKOY/
8,Forest,Appartement,,193700,notariale,3,,0,0,0,,,0,,,76,,0,,,,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JOORS/
