,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
6,Merelbeke,Terrain,,249000.0,notariale,0,,0,0,0,,,0,,,493,,0,,,,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/terrain/JWFPY/
7,Gent,Bien professionnel,Bien commercial,249000.0,notariale,6,160,0,0,0,True,25,0,,,120,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JWFLO/
8,Maldegem,Maison,Villa-Manoir,1145000.0,notariale,7,443,0,0,0,,,1,,,310,,0,old,2003,146,https://www.zimmo.be/fr/maldegem-9990/a-vendre/maison/JWFL6/
9,Maarkedal,Terrain,Terrain à bâtir,175000.0,notariale,0,502,0,0,0,,,1,300,260,560,3,0,,,492,https://www.zimmo.be/fr/maarkedal-9681/a-vendre/terrain/JW3RA/
0,Zottegem,Maison,Maison de ville,439000,notariale,5,315,0,0,0,,,1,,,,2,0,,1918,697,https://www.zimmo.be/fr/zottegem-9620/a-vendre/maison/JXH2Z/
1,Gent,Maison,,249000,notariale,4,200,0,0,0,,,1,,,,2,0,,1954,104,https://www.zimmo.be/fr/gent-9052/a-vendre/maison/JXH6T/
2,,Projet,,525000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/sint-martens-leerne-9800/a-vendre/projet-immobilier/10045GF/
3,,Projet,,302950,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/haaltert-9450/a-vendre/projet-immobilier/1003YQU/
4,,Projet,,213000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/vrasene-9120/a-vendre/projet-immobilier/100447X/
5,,Projet,,169900,notariale,0,,0,0,0,,,0,,,,,0,,2017,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/projet-immobilier/10042WW/
6,,Projet,,350467,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/gent-9032/a-vendre/projet-immobilier/1004591/
7,Ninove,Maison,Maison unifamiliale,399000,notariale,6,50,0,0,0,True,70,0,,,,3,0,,1950,689,https://www.zimmo.be/fr/ninove-9400/a-vendre/maison/JXH14/
8,Oosteeklo,Maison,Maison unifamiliale,179000,notariale,2,100,0,0,0,,,0,,,,3,0,,,464,https://www.zimmo.be/fr/oosteeklo-9968/a-vendre/maison/JXH2G/
9,Wondelgem,Maison,Villa,725000,notariale,7,367,0,0,0,,,0,,,,3,0,,1867,,https://www.zimmo.be/fr/wondelgem-9032/a-vendre/maison/JXH0I/
0,Nazareth,Maison,Ferme,330000.0,notariale,3,106,0,0,0,,,1,,,818,3,0,new,1880,683,https://www.zimmo.be/fr/nazareth-9810/a-vendre/maison/JWLSK/
1,Moerbeke-Waas,Maison,Maison unifamiliale,249000.0,notariale,3,,0,0,0,,,0,,,237,3,0,old,1966,387,https://www.zimmo.be/fr/moerbeke-waas-9180/a-vendre/maison/JWLQF/
2,Eeklo,Maison,Usage mixte,335000.0,notariale,5,315,0,0,0,True,96,0,,,257,3,0,new,1941,474,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JWLKS/
3,,Maison,Maison bourgeoise,,notariale,7,267,0,0,0,,,0,,,138,2,0,old,1850,733,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JWLIJ/
4,Lembeke,Maison,Maison deux facades,319000.0,notariale,7,156,0,0,0,True,11,1,,,177,2,0,old,2019,,https://www.zimmo.be/fr/lembeke-9971/a-vendre/maison/JWLIG/
5,Eeklo,Maison,,189000.0,notariale,5,,0,0,0,,,0,,,317,2,0,,,775,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JWLI5/
6,Ename,Appartement,,149000.0,notariale,3,98,0,0,0,,,0,,,,,0,,,302,https://www.zimmo.be/fr/ename-9700/a-vendre/appartement/JWLE9/
7,Wetteren,Bien professionnel,Rez-de-chaussée commercial,279000.0,notariale,0,210,0,0,0,,,0,,,,2,0,,,249,https://www.zimmo.be/fr/wetteren-9230/a-vendre/bien-professionnel/JWLCK/
8,Wetteren,Maison,Usage mixte,279000.0,notariale,4,210,0,0,0,,,0,,,90,2,0,,,249,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JWLCJ/
9,Wortegem-Petegem,Appartement,,268709.0,notariale,4,24,0,0,0,True,46,1,,,40,3,0,old,2021,,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/appartement/JW79N/
0,Grimminge,Terrain,Terrain à bâtir,170000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/grimminge-9506/a-vendre/terrain/JXBUQ/
1,Waasmunster,Maison,,477265,notariale,0,,0,0,0,,,0,,,655,3,0,,,,https://www.zimmo.be/fr/waasmunster-9250/a-vendre/maison/JXBUE/
2,Aalter,Maison,,275000,notariale,5,,0,0,0,,,1,,,000,,0,,,114,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JVY78/
3,Zelzate,Bien professionnel,Bâtiment commercial,245000,notariale,1,,0,0,0,,,0,,,,,0,,,216,https://www.zimmo.be/fr/zelzate-9060/a-vendre/bien-professionnel/JSL6A/
4,Stekene,Maison,,625000,notariale,5,150,0,0,0,,,0,,,617,4,0,old,1976,463,https://www.zimmo.be/fr/stekene-9190/a-vendre/maison/JXBRJ/
5,Gent,Appartement,,315000,notariale,2,,0,0,0,,,0,,,65,,0,new,,162,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXBRB/
6,Stekene,Terrain,Terrain de loisirs,115000,notariale,0,,0,0,0,,,0,,,174,,0,,,,https://www.zimmo.be/fr/stekene-9190/a-vendre/terrain/JXBQM/
7,Stekene,Terrain,Terrain de loisirs,115000,notariale,0,,0,0,0,,,0,,,365,,0,,,,https://www.zimmo.be/fr/stekene-9190/a-vendre/terrain/JXBQL/
8,Sint-Niklaas,Appartement,,239900,notariale,3,95,0,0,0,,,0,,,18,2,0,old,2014,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/appartement/JXBQ2/
9,Stekene,Terrain,Terrain de loisirs,115000,notariale,0,,0,0,0,,,0,,,310,4,0,,,,https://www.zimmo.be/fr/stekene-9190/a-vendre/terrain/JXBQI/
0,,Maison,Villa,,notariale,7,284,0,0,0,,,0,,,434,,0,old,2015,,https://www.zimmo.be/fr/ursel-9910/a-vendre/maison/JWVE8/
1,Lochristi,Appartement,,290000.0,notariale,2,86,0,0,0,,,0,,,,2,0,old,2020,,https://www.zimmo.be/fr/lochristi-9080/a-vendre/appartement/JWVBQ/
2,Aalter,Appartement,,159000.0,notariale,3,06,0,0,0,,,0,,,,,0,old,2011,202,https://www.zimmo.be/fr/aalter-9880/a-vendre/appartement/JWVBD/
3,Dendermonde,Appartement,,299000.0,notariale,4,144,0,0,0,True,20,0,,,,,0,old,2014,117,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/appartement/JWV6J/
4,Dendermonde,Appartement,,359000.0,notariale,5,169,0,0,0,True,16,0,,,,,0,old,2014,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/appartement/JWV6K/
5,Dendermonde,Appartement,,345000.0,notariale,5,169,0,0,0,True,16,0,,,,,0,old,2014,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/appartement/JWV6L/
6,Oostakker,Maison,,589000.0,notariale,7,228,0,0,0,,,0,,,487,4,0,old,2018,,https://www.zimmo.be/fr/oostakker-9041/a-vendre/maison/JWV6P/
7,Oostakker,Maison,Villa,589000.0,notariale,7,228,0,0,0,,,0,,,487,4,0,old,2018,,https://www.zimmo.be/fr/oostakker-9041/a-vendre/maison/JWV6Q/
8,Haaltert,Maison,Maison unifamiliale,383930.0,notariale,5,30,0,0,0,,,0,,,185,3,0,,,,https://www.zimmo.be/fr/haaltert-9450/a-vendre/maison/JWV5U/
9,Haaltert,Maison,Maison unifamiliale,333034.0,notariale,4,127,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/haaltert-9450/a-vendre/maison/JWV5V/
0,Gent,Appartement,,468000.0,notariale,3,118,0,1,0,,,0,,,,2,0,,1965,483,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JY404/
1,Zwijnaarde,Appartement,,445000.0,notariale,4,100,0,0,0,,,1,,,,2,0,,2018,,https://www.zimmo.be/fr/zwijnaarde-9052/a-vendre/appartement/JY403/
2,,Maison,Maison deux facades,,notariale,4,136,0,0,0,,,0,,,,,0,,,444,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JY3Z2/
3,,Maison,,,notariale,4,178,0,0,0,,,1,,,,,0,,,305,https://www.zimmo.be/fr/laarne-9270/a-vendre/maison/JY3Z1/
4,Eke,Bien professionnel,Bâtiment d’entreprise,732565.0,notariale,0,619,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/eke-9810/a-vendre/bien-professionnel/JY3VG/
5,Eke,Bien professionnel,Bâtiment d’entreprise,633400.0,notariale,0,520,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/eke-9810/a-vendre/bien-professionnel/JY3VI/
6,Eke,Bien professionnel,Bâtiment d’entreprise,581260.0,notariale,0,438,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/eke-9810/a-vendre/bien-professionnel/JY3VF/
7,Deinze,Maison,,229900.0,notariale,5,120,0,0,0,,,1,,,,4,0,,1960,761,https://www.zimmo.be/fr/deinze-9800/a-vendre/maison/JY06P/
8,Wortegem-Petegem,Maison,,339900.0,notariale,6,147,0,0,0,,,1,,,,4,0,,1961,712,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/maison/JY06Q/
9,Oudenaarde,Maison,,239000.0,notariale,7,170,0,0,0,,,1,,,,2,0,,,370,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JY0KY/
0,Sint-Niklaas,Bien professionnel,Bien commercial,625000,agence,3,,0,0,0,,,0,,,200,4,0,,,256,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/bien-professionnel/JO6GG/
1,Ertvelde,Appartement,,253400,notariale,2,50,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JO4G2/
2,Ertvelde,Appartement,Duplex,310000,notariale,4,40,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JO4G4/
3,Ertvelde,Appartement,Duplex,299000,notariale,4,70,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JO4G3/
4,Hamme,Appartement,,242500,notariale,5,125,0,0,0,True,12,0,,,29,2,0,old,2020,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JO4EA/
5,Gent,Maison,,982000,notariale,7,483,0,0,0,,,0,,,108,,0,,,483,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JO3KA/
6,Gent,Garage,Garage en sous-sol,27500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/garage/JO3HU/
7,Beveren-Waas,Appartement,,227000,notariale,4,92,0,0,0,True,5,0,,,,4,0,old,2020,,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/appartement/JO2R5/
8,Wondelgem,Appartement,,231500,notariale,3,,0,0,0,True,70,0,,,67,,0,,,,https://www.zimmo.be/fr/wondelgem-9032/a-vendre/appartement/JO0XE/
9,Wondelgem,Appartement,,229800,notariale,3,,0,0,0,True,70,0,,,70,,0,,,,https://www.zimmo.be/fr/wondelgem-9032/a-vendre/appartement/JO0XC/
0,Aalst,Appartement,,380500,notariale,5,119,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JXD5A/
1,Assenede,Maison,Maison unifamiliale,239000,notariale,5,133,0,0,0,,,1,,,313,4,0,old,1962,792,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JXD1U/
2,Zottegem,Appartement,,185000,notariale,3,67,0,0,0,,,0,,,,3,0,old,2009,109,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JXD1B/
3,,Maison,,350000,notariale,6,,0,0,0,,,0,,,012,4,0,old,1973,410,https://www.zimmo.be/fr/laarne-9270/a-vendre/maison/JXD19/
4,,Appartement,,242000,notariale,4,,0,0,0,,,0,,,,2,0,,,234,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXD12/
5,,Maison,Maison de ville,750000,notariale,0,,0,0,0,,,0,,,200,2,0,old,1875,,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JXD09/
6,Renaix,Terrain,Terrain à bâtir,343000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/terrain/JXCVK/
7,Heusden,Appartement,,198000,notariale,2,140,0,0,0,,,0,,,140,2,0,old,1993,261,https://www.zimmo.be/fr/heusden-9070/a-vendre/appartement/JVVKG/
8,Landegem,Appartement,,380000,notariale,4,10,0,0,0,True,47,0,,,,,0,old,2021,,https://www.zimmo.be/fr/landegem-9850/a-vendre/appartement/JXCSV/
9,Landegem,Appartement,,395000,notariale,4,131,0,0,0,True,22,0,,,,,0,old,2020,,https://www.zimmo.be/fr/landegem-9850/a-vendre/appartement/JXCSQ/
0,Grembergen,Appartement,,212000,notariale,2,66,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/grembergen-9200/a-vendre/appartement/JW6UB/
1,Evergem,Appartement,,205000,notariale,5,69,0,0,0,True,22,0,,,91,2,0,old,2007,,https://www.zimmo.be/fr/evergem-9940/a-vendre/appartement/JV9UV/
2,Geraardsbergen,Maison,,410116,notariale,5,150,0,0,0,True,35,1,,,525,3,0,,,,https://www.zimmo.be/fr/geraardsbergen-9506/a-vendre/maison/JW6RT/
3,Wetteren,Maison,,357000,notariale,5,163,0,0,0,,,1,,,246,,0,old,2021,,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JW6QP/
4,Serskamp,Appartement,,595000,notariale,12,224,0,0,0,,,0,,,337,,0,old,1997,,https://www.zimmo.be/fr/serskamp-9260/a-vendre/appartement/JW6QH/
5,Schellebelle,Appartement,Duplex,365000,notariale,5,138,0,0,0,,,0,,,,,0,,,143,https://www.zimmo.be/fr/schellebelle-9260/a-vendre/appartement/JW6QE/
6,Wetteren,Maison,,464000,notariale,8,354,0,0,0,,,1,,,598,3,0,old,1977,,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JW6QO/
7,Wetteren,Maison,,142000,notariale,3,180,0,0,0,,,1,,,173,,0,,,346,https://www.zimmo.be/fr/wetteren-9230/a-vendre/maison/JW6R9/
8,Wichelen,Maison,,395000,notariale,5,147,0,0,0,,,1,,,694,3,0,,,689,https://www.zimmo.be/fr/wichelen-9260/a-vendre/maison/JW6QG/
9,Merelbeke,Maison,,265000,notariale,3,80,0,0,0,True,15,1,,,210,2,0,new,,190,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/maison/JW6QI/
0,Zottegem,Appartement,,149000,notariale,2,88,0,0,0,,,0,,,88,2,0,new,1968,390,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JWM1E/
1,Renaix,Appartement,,495000,notariale,6,188,0,1,0,True,15,0,,,203,2,0,old,2010,,https://www.zimmo.be/fr/renaix-9600/a-vendre/appartement/JWM1F/
2,Sint-Martens-Leerne,Maison,,525000,notariale,7,216,0,0,0,,,1,,,261,3,0,old,2022,,https://www.zimmo.be/fr/sint-martens-leerne-9800/a-vendre/maison/JWLYJ/
3,Gent,Maison,,585000,notariale,7,182,0,0,0,,,1,,,80,2,0,new,,142,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JWLXE/
4,Merendree,Bien professionnel,Bien commercial,277500,notariale,1,106,0,0,0,,,1,,,120,2,0,,,,https://www.zimmo.be/fr/merendree-9850/a-vendre/bien-professionnel/JWLX8/
5,Ninove,Maison,,390000,notariale,6,147,0,0,0,,,0,,,583,,0,old,1985,616,https://www.zimmo.be/fr/ninove-9401/a-vendre/maison/JWLWB/
6,Iddergem,Maison,,140000,notariale,3,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/iddergem-9472/a-vendre/maison/JWLVZ/
7,Gent,Appartement,,285000,notariale,4,101,0,0,0,True,4,0,,,105,2,0,new,1964,139,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JWLUX/
8,Wortegem-Petegem,Appartement,,210479,notariale,3,02,0,0,0,True,52,0,,,54,2,0,old,2021,,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/appartement/JW79S/
9,Wortegem-Petegem,Appartement,,286260,notariale,4,24,0,0,0,True,29,1,,,69,3,0,old,2021,,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/appartement/JW79Q/
0,Gent,Maison,,260000,notariale,4,125,0,0,0,,,0,,,,2,0,,,260,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JY1PO/
1,Ninove,Maison,Maison de maître,418000,notariale,8,195,0,0,0,,,1,,,,2,0,,1939,171,https://www.zimmo.be/fr/ninove-9400/a-vendre/maison/JY1OW/
2,Oudenaarde,Maison,,280000,notariale,5,149,0,0,0,,,0,,,,,0,,,221,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JY1OQ/
3,Denderhoutem,Maison,,245000,notariale,6,,0,0,0,,,1,,,,,0,,1953,531,https://www.zimmo.be/fr/denderhoutem-9450/a-vendre/maison/JY1OF/
4,Aalter,Maison,,575000,notariale,9,400,0,0,0,,,1,,,,4,0,,1980,405,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JY1KL/
5,Aalter,Appartement,,195000,notariale,4,75,0,0,0,True,4,0,,,,2,0,,2007,101,https://www.zimmo.be/fr/aalter-9880/a-vendre/appartement/JY1KM/
6,De Klinge,Terrain,Terrain à bâtir,225000,notariale,0,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/de%20klinge-9170/a-vendre/terrain/JY1KK/
7,Aalst,Maison,,195000,notariale,8,300,0,0,0,,,0,,,,,0,,,365,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JY1NL/
8,Aalst,Bien professionnel,Bâtiment commercial,695000,notariale,10,550,0,0,0,,,1,,,,2,0,,,602,https://www.zimmo.be/fr/aalst-9300/a-vendre/bien-professionnel/JY1NM/
9,Mere,Terrain,Terrain à bâtir,225000,notariale,0,,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/mere-9420/a-vendre/terrain/JY1JH/
0,,Maison,,150000,notariale,5,,0,0,0,,,0,,,,4,0,,,395,https://www.zimmo.be/fr/godveerdegem-9620/a-vendre/maison/JXNOS/
1,,Maison,,210000,notariale,5,,0,0,0,,,0,,,,3,0,,,596,https://www.zimmo.be/fr/zelzate-9060/a-vendre/maison/JXNOM/
2,,Maison,Maison de ville,300000,notariale,6,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JXNK7/
3,Gent,Bien professionnel,Commerce,395000,notariale,0,,0,0,0,,,0,,,,,0,,,582,https://www.zimmo.be/fr/gent-9000/a-vendre/bien-professionnel/JXNLS/
4,Eeklo,Maison,,255000,notariale,7,214,0,0,0,,,0,,,,2,0,,1931,554,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JXNL8/
5,Assenede,Maison,,179000,notariale,4,206,0,0,0,,,0,,,,2,0,,1850,,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JXNKE/
6,Assenede,Maison,,335000,notariale,5,133,0,0,0,,,1,,,,2,0,,2020,,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JXNKG/
7,Assenede,Maison,,356000,notariale,4,122,0,0,0,,,1,,,,3,0,,2020,,https://www.zimmo.be/fr/assenede-9960/a-vendre/maison/JXNKH/
8,Aalter,Appartement,App. rez-de-chaussée,328500,notariale,5,60,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/aalter-9880/a-vendre/appartement/JXNM0/
9,Sleidinge,Maison,,389000,notariale,7,169,0,0,0,,,0,,,,,0,,1990,437,https://www.zimmo.be/fr/sleidinge-9940/a-vendre/maison/JXNJ2/
0,Gent,Appartement,,195000,notariale,2,50,0,0,0,,,0,,,,2,0,,1965,214,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JXZSU/
1,Horebeke,Maison,Villa,875000,notariale,8,386,0,0,0,True,40,0,,,,4,0,,1980,406,https://www.zimmo.be/fr/horebeke-9667/a-vendre/maison/JXZR9/
2,Horebeke,Maison,,185000,notariale,3,162,0,0,0,,,0,,,,2,0,,,114,https://www.zimmo.be/fr/horebeke-9667/a-vendre/maison/JXZR8/
3,Gent,Garage,,165000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/gent-9000/a-vendre/garage/JXZOT/
4,Sint-Denijs-Westrem,Maison,,625000,notariale,4,,0,0,0,,,0,,,,,0,,1961,257,https://www.zimmo.be/fr/sint-denijs-westrem-9051/a-vendre/maison/JXZOS/
5,Gent,Maison,,320000,notariale,5,145,0,0,0,,,0,,,,2,0,,,498,https://www.zimmo.be/fr/gent-9000/a-vendre/maison/JXZOU/
6,Bassevelde,Maison,,278000,notariale,5,170,0,0,0,,,1,,,,3,0,,,264,https://www.zimmo.be/fr/bassevelde-9968/a-vendre/maison/JXZQ7/
7,Adegem,Bien professionnel,Entrepôt avec habitation,530000,notariale,0,260,0,0,0,,,0,,,,,0,,,510,https://www.zimmo.be/fr/adegem-9991/a-vendre/bien-professionnel/JXZPZ/
8,Deinze,Maison,,349000,notariale,8,225,0,0,0,,,1,,,,,0,,,570,https://www.zimmo.be/fr/deinze-9800/a-vendre/maison/JXZRP/
9,Aalter,Maison,,599000,notariale,6,275,0,0,0,,,1,,,,,0,,2011,,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JXZJS/
0,Schelderode,Maison,Ferme,950000,notariale,3,,0,0,0,,,1,,,200,4,0,,,150,https://www.zimmo.be/fr/schelderode-9820/a-vendre/maison/JVHOB/
1,Ninove,Appartement,,429500,notariale,6,175,0,0,0,,,0,,,30,,0,old,2014,106,https://www.zimmo.be/fr/ninove-9400/a-vendre/appartement/JVHJI/
2,Oudenaarde,Maison,Maison de ville,360000,notariale,9,300,0,0,0,,,1,,,415,,0,old,1930,239,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JVHMR/
3,Erpe-Mere,Maison,,1149000,notariale,4,,0,0,0,,,1,,,040,4,0,old,1875,237,https://www.zimmo.be/fr/erpe-mere-9420/a-vendre/maison/JNS7E/
4,Lebbeke,Maison,,279666,notariale,4,127,0,0,0,,,1,,,,3,0,old,2020,,https://www.zimmo.be/fr/lebbeke-9280/a-vendre/maison/JVHLJ/
5,Sint-Lievens-Houtem,Terrain,Terrain à bâtir,169000,notariale,0,,0,0,0,,,0,,,997,,0,,,,https://www.zimmo.be/fr/sint-lievens-houtem-9520/a-vendre/terrain/JVHLI/
6,Beveren-Waas,Bien professionnel,Bien commercial,380000,notariale,1,350,0,0,0,,,0,350,100,450,2,0,old,2017,,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/bien-professionnel/JVHIR/
7,Dendermonde,Appartement,,234000,notariale,4,108,0,0,0,True,12,0,,,,,0,old,2020,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/appartement/JVHDI/
8,Outer,Terrain,,149000,notariale,0,,0,0,0,,,0,,,525,,0,,,,https://www.zimmo.be/fr/outer-9406/a-vendre/terrain/JVHC3/
9,Olsene,Terrain,Terrain à bâtir,395000,notariale,1,841,0,0,0,,,1,,,841,4,0,,,,https://www.zimmo.be/fr/olsene-9870/a-vendre/terrain/JVH4M/
0,Waasmunster,Maison,Villa,2550000,notariale,8,437,0,0,0,,,1,,,,4,0,,2019,,https://www.zimmo.be/fr/waasmunster-9250/a-vendre/maison/JXNC1/
1,Kruibeke,Maison,,249000,notariale,5,204,0,0,0,True,10,0,,,,3,0,,,679,https://www.zimmo.be/fr/kruibeke-9150/a-vendre/maison/JXNCD/
2,Oudenaarde,Maison,,145000,notariale,4,,0,0,0,,,0,,,,2,0,,,599,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JXFJ9/
3,Zulte,Maison,,249000,notariale,5,125,0,0,0,,,0,50,341,391,3,0,new,1954,516,https://www.zimmo.be/fr/zulte-9870/a-vendre/maison/JXFJA/
4,Temse,Maison,,615000,notariale,6,234,0,0,0,True,20,1,,,,4,0,,1980,380,https://www.zimmo.be/fr/temse-9140/a-vendre/maison/JXN4R/
5,Lokeren,Maison,,315100,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/maison/JXNAE/
6,Lokeren,Maison,,195000,notariale,3,,0,0,0,,,0,,,,2,0,,1936,289,https://www.zimmo.be/fr/lokeren-9160/a-vendre/maison/JXN3F/
7,Lokeren,Maison,,320000,notariale,3,,0,0,0,,,0,,,,2,0,,1936,313,https://www.zimmo.be/fr/lokeren-9160/a-vendre/maison/JXN3E/
8,Gent,Maison,,330000,notariale,4,158,0,0,0,,,1,,,,2,0,,1958,326,https://www.zimmo.be/fr/gent-9030/a-vendre/maison/JXN32/
9,Nederbrakel,Maison,,649000,notariale,10,254,0,0,0,,,1,,,330,,0,old,2008,106,https://www.zimmo.be/fr/nederbrakel-9660/a-vendre/maison/JXD3U/
0,Hamme,Appartement,,262500,notariale,4,103,0,0,0,True,67,0,,,115,2,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JUCUV/
1,Hamme,Appartement,,310000,notariale,4,116,0,0,0,True,15,0,,,131,2,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JUCUY/
2,Hamme,Appartement,,244000,notariale,4,101,0,0,0,True,52,0,,,113,2,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JUCUS/
3,Hamme,Appartement,,290000,notariale,4,116,0,0,0,True,11,0,,,129,2,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JUCUT/
4,Wortegem-Petegem,Maison,Maison jumelée,220000,notariale,4,143,0,0,0,,,1,,,430,,0,old,1918,101,https://www.zimmo.be/fr/wortegem-petegem-9790/a-vendre/maison/JU0VX/
5,Ninove,Appartement,,160000,notariale,2,,0,0,0,,,0,,,,,0,old,1996,328,https://www.zimmo.be/fr/ninove-9400/a-vendre/appartement/JUCRP/
6,Zottegem,Appartement,,240000,notariale,4,01,0,0,0,True,31,0,,,,,0,old,2021,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JUC90/
7,Zottegem,Appartement,,232500,notariale,4,84,0,0,0,True,58,0,,,,,0,old,2021,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JUC91/
8,Zottegem,Appartement,,215000,notariale,4,70,0,0,0,True,81,0,,,,,0,old,2021,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JUC92/
9,Evergem,Bien professionnel,Entrepôt,1130000,notariale,0,,0,0,0,,,0,896,-833,063,,0,old,2012,,https://www.zimmo.be/fr/evergem-9940/a-vendre/bien-professionnel/JUC4I/
0,Merelbeke,Appartement,,269700.0,notariale,4,88,0,0,0,True,10,0,,,98,2,0,old,2020,,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/appartement/JVMO8/
1,Merelbeke,Appartement,,278400.0,notariale,5,91,0,0,0,True,10,0,,,101,2,0,old,2020,,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/appartement/JVMOA/
