,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
3,Antwerpen,Appartement,,375000.0,notariale,4,120,0,0,0,True,6,0,,,,2,0,,,171,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JTT4A/
4,Antwerpen,Bien professionnel,Bien commercial,415000.0,notariale,6,276,0,0,0,,,0,,,69,2,0,new,1910,379,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/bien-professionnel/JTT2M/
5,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,753,,0,,,,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/bien-professionnel/JTSJN/
6,Beerse,Bien professionnel,Atelier,229000.0,notariale,0,186,0,0,0,,,0,,,125,,0,old,1974,189,https://www.zimmo.be/fr/beerse-2340/a-vendre/bien-professionnel/JTSE4/
7,Beerse,Maison,Bel-étage,229000.0,notariale,5,186,0,0,0,True,8,1,,,125,,0,old,1974,189,https://www.zimmo.be/fr/beerse-2340/a-vendre/maison/JTSE0/
8,Herentals,Maison,,845000.0,notariale,5,305,0,0,0,True,13,1,,,351,,0,new,,261,https://www.zimmo.be/fr/herentals-2200/a-vendre/maison/JTSDD/
9,,Appartement,,,notariale,5,123,0,0,0,True,24,0,,,,3,0,old,2022,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/appartement/JTORT/
0,Hemiksem,Maison,,619000,notariale,11,431,0,0,0,,,1,,,921,3,0,new,,411,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/maison/JXFXI/
1,Berchem,Maison,,290000,notariale,3,136,0,0,0,,,0,,,58,,0,,,754,https://www.zimmo.be/fr/berchem-2600/a-vendre/maison/JXFUL/
2,,Maison,,135000,notariale,5,120,0,0,0,,,0,,,177,3,0,,,743,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/maison/JXFT8/
3,Laakdal,Maison,Maison unifamiliale,299900,notariale,3,150,0,0,0,,,0,,,235,2,0,old,2019,,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JXFSN/
4,Laakdal,Maison,Maison unifamiliale,289900,notariale,5,128,0,0,0,True,18,0,,,213,3,0,old,2019,,https://www.zimmo.be/fr/laakdal-2430/a-vendre/maison/JXFSM/
5,Brasschaat,Maison,Maison unifamiliale,245000,notariale,3,115,0,0,0,,,0,,,180,2,0,,,505,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/maison/JXFRX/
6,,Appartement,,375000,notariale,7,,0,0,0,,,0,,,396,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JXFT6/
7,,Bien professionnel,Bien commercial,125000,notariale,1,,0,0,0,,,0,,,636,2,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JXFT5/
8,,Bien professionnel,Bien commercial,90000,notariale,0,,0,0,0,,,0,,,47,,0,,,,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/bien-professionnel/JXFT7/
9,,Maison,Maison deux facades,175000,notariale,3,111,0,0,0,,,0,,,216,2,0,old,1954,767,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JXFQM/
0,Geel,Bien professionnel,Bâtiment d’entreprise,293700,notariale,0,267,0,0,0,,,0,,,,,0,old,2019,,https://www.zimmo.be/fr/geel-2440/a-vendre/bien-professionnel/JVKME/
1,Niel,Garage,Garage en sous-sol,25000,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/niel-2845/a-vendre/garage/JVKLR/
2,Mol,Maison,,229000,notariale,5,,0,0,0,,,1,,,215,4,0,old,1961,102,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JVKL9/
3,Ramsel,Maison,,219000,notariale,5,120,0,0,0,,,1,,,300,3,0,old,1970,499,https://www.zimmo.be/fr/ramsel-2230/a-vendre/maison/JVKJK/
4,Lier,Terrain,Terrain à bâtir,163000,notariale,0,,0,0,0,,,0,,,316,,0,,,,https://www.zimmo.be/fr/lier-2500/a-vendre/terrain/JVKGR/
5,Lier,Terrain,Terrain à bâtir,163000,notariale,0,,0,0,0,,,0,,,316,,0,,,,https://www.zimmo.be/fr/lier-2500/a-vendre/terrain/JVKGQ/
6,Grobbendonk,Maison,Maison unifamiliale,425000,notariale,6,120,0,0,0,,,1,,,924,4,0,old,2003,307,https://www.zimmo.be/fr/grobbendonk-2280/a-vendre/maison/JVKE5/
7,Kapellen,Appartement,,324900,notariale,2,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/kapellen-2950/a-vendre/appartement/JVKCR/
8,Wilrijk,Appartement,,365000,notariale,5,100,0,0,0,True,112,0,,,100,3,0,old,2008,140,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JVK3M/
9,Wilrijk,Appartement,,189000,notariale,4,105,0,0,0,,,0,,,,2,0,old,1962,632,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JVK3L/
0,Vorst,Terrain,Terrain à bâtir,78000,notariale,0,,0,0,0,,,0,,,388,,0,,,,https://www.zimmo.be/fr/vorst-2430/a-vendre/terrain/JWQO8/
1,Olen,Maison,Maison unifamiliale,394469,notariale,4,80,0,0,0,True,12,1,,,678,3,0,old,2021,,https://www.zimmo.be/fr/olen-2250/a-vendre/maison/JWRDV/
2,Ravels,Terrain,Terrain à bâtir,190000,notariale,0,,0,0,0,,,0,,,059,,0,,,,https://www.zimmo.be/fr/ravels-2380/a-vendre/terrain/JWQS9/
3,Turnhout,Bien professionnel,Bâtiment commercial,210000,notariale,1,,0,0,0,,,0,,,15,3,0,,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JWR25/
4,Geel,Bien professionnel,Immeuble d’appartements,290000,notariale,10,260,0,0,0,,,0,,,02,4,0,old,1994,332,https://www.zimmo.be/fr/geel-2440/a-vendre/bien-professionnel/JWR21/
5,Turnhout,Appartement,,175000,notariale,3,100,0,0,0,True,4,0,,,36,2,0,,,202,https://www.zimmo.be/fr/turnhout-2300/a-vendre/appartement/JWR3Y/
6,Vosselaar,Bien professionnel,Immeuble d’appartements,749000,notariale,18,87,0,0,0,,,0,,,168,2,0,old,1990,,https://www.zimmo.be/fr/vosselaar-2350/a-vendre/bien-professionnel/JWR6G/
7,Mol,Appartement,,285000,notariale,4,115,0,0,0,,,0,,,44,3,0,old,2016,102,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JWR3S/
8,Kasterlee,Appartement,App. rez-de-chaussée,214500,notariale,3,85,0,0,0,True,12,0,,,30,2,0,old,2008,104,https://www.zimmo.be/fr/kasterlee-2460/a-vendre/appartement/JWQWN/
9,Turnhout,Bien professionnel,Bâtiment commercial,349000,notariale,7,20,0,0,0,,,0,,,56,2,0,old,1950,262,https://www.zimmo.be/fr/turnhout-2300/a-vendre/bien-professionnel/JWR1A/
0,Willebroek,Maison,Maison de ville,460000,notariale,5,145,0,0,0,True,44,0,,,243,2,0,old,1918,244,https://www.zimmo.be/fr/willebroek-2830/a-vendre/maison/JWGB7/
1,Willebroek,Maison,Usage mixte,460000,notariale,5,145,0,0,0,True,44,0,,,243,2,0,old,1918,244,https://www.zimmo.be/fr/willebroek-2830/a-vendre/maison/JWGB8/
2,Putte,Maison,Maison unifamiliale,469000,notariale,8,160,0,0,0,True,12,0,,,600,3,0,,,,https://www.zimmo.be/fr/putte-2580/a-vendre/maison/JWGAP/
3,Ravels,Appartement,App. rez-de-chaussée,244000,notariale,3,102,0,0,0,,,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/ravels-2380/a-vendre/appartement/JWGAQ/
4,Antwerpen,Bien professionnel,Horeca,125000,notariale,1,,0,0,0,True,35,0,107,-35,72,2,0,new,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JWGAO/
5,Wilrijk,Appartement,,259000,notariale,4,117,0,0,0,True,5,0,,,,3,0,old,1978,229,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JWG4U/
6,Geel,Bien professionnel,Rez-de-chaussée commercial,695000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/bien-professionnel/JWG4N/
7,Beerse,Maison,Maison unifamiliale,427500,notariale,5,192,0,0,0,,,1,,,838,4,0,old,1976,600,https://www.zimmo.be/fr/beerse-2340/a-vendre/maison/JWG47/
8,Burcht,Maison,,269000,notariale,7,178,0,0,0,True,11,0,,,171,2,0,old,1966,466,https://www.zimmo.be/fr/burcht-2070/a-vendre/maison/JWG0U/
9,Meerle,Maison,Maison unifamiliale,459000,notariale,3,106,0,0,0,,,1,,,255,,0,old,1935,745,https://www.zimmo.be/fr/meerle-2328/a-vendre/maison/JWG09/
0,Herenthout,Garage,Place de stationnement,7000.0,notariale,0,,0,0,0,,,0,,,20,,0,,,,https://www.zimmo.be/fr/herenthout-2270/a-vendre/garage/JT7WU/
1,Beerse,Terrain,Terrain à bâtir,155500.0,notariale,0,,0,0,0,,,0,,,518,,0,,,,https://www.zimmo.be/fr/beerse-2340/a-vendre/terrain/JT7AU/
2,Vosselaar,Terrain,Terrain à bâtir,325000.0,notariale,0,,0,0,0,,,0,,,520,,0,,,,https://www.zimmo.be/fr/vosselaar-2350/a-vendre/terrain/JT747/
3,Lille,Terrain,Terrain à bâtir,465000.0,notariale,0,,0,0,0,,,0,,,716,,0,,,,https://www.zimmo.be/fr/lille-2275/a-vendre/terrain/JT73L/
4,Lichtaart,Terrain,Terrain à bâtir,285000.0,notariale,0,,0,0,0,,,0,,,677,,0,,,,https://www.zimmo.be/fr/lichtaart-2460/a-vendre/terrain/JT73Y/
5,,Bien professionnel,Commerce,,notariale,0,165,0,0,0,,,0,164,,,2,0,,,,https://www.zimmo.be/fr/antwerpen-2050/a-vendre/bien-professionnel/JT6VP/
6,Turnhout,Maison,,360000.0,notariale,5,250,0,0,0,,,0,,,120,2,0,old,1900,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JT6QV/
7,Wuustwezel,Maison,,374722.0,notariale,4,122,0,0,0,True,15,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/maison/JT6LC/
8,Wuustwezel,Maison,,465120.0,notariale,4,268,0,0,0,True,27,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/maison/JT6LF/
9,Wuustwezel,Maison,,465120.0,notariale,4,269,0,0,0,True,27,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/maison/JT6LE/
0,Rijmenam,Maison,,480000.0,notariale,8,185,0,0,0,,,0,,,339,3,0,old,2021,,https://www.zimmo.be/fr/rijmenam-2820/a-vendre/maison/JUAUW/
1,Geel,Appartement,,152000.0,notariale,3,53,0,0,0,,,0,,,,4,0,,1996,118,https://www.zimmo.be/fr/geel-2440/a-vendre/appartement/JOQT8/
2,Kapellen,Appartement,,475000.0,notariale,5,125,0,0,0,,,0,,,390,,0,old,2016,113,https://www.zimmo.be/fr/kapellen-2950/a-vendre/appartement/JUCQR/
3,Antwerpen,Appartement,Loft,1320000.0,notariale,5,375,0,0,0,True,20,0,,,,2,0,old,2011,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JUCQ1/
4,Antwerpen,Bien professionnel,Bureaux dans un immeuble d’app.,650000.0,notariale,0,196,0,0,0,True,20,0,,,,2,0,old,2011,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JUCQ0/
5,,Appartement,,,notariale,4,245,0,0,0,True,45,0,,,187,2,0,old,1960,167,https://www.zimmo.be/fr/sint-katelijne-waver-2860/a-vendre/appartement/JUCOY/
6,Duffel,Maison,,485000.0,notariale,10,360,0,0,0,,,1,165,75,240,2,0,new,1953,230,https://www.zimmo.be/fr/duffel-2570/a-vendre/maison/JUCNA/
7,Bornem,Maison,,369000.0,notariale,5,137,0,0,0,,,0,,,458,,0,,,,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JUCDR/
8,Westerlo,Terrain,Terrain à bâtir,155000.0,notariale,0,,0,0,0,,,0,,,768,,0,,,,https://www.zimmo.be/fr/westerlo-2260/a-vendre/terrain/JUCA0/
9,Herenthout,Terrain,Terrain à bâtir,495000.0,notariale,0,,0,0,0,,,0,,,271,,0,,,,https://www.zimmo.be/fr/herenthout-2270/a-vendre/terrain/JUC96/
0,Wilrijk,Maison,Villa,1575000,notariale,10,360,0,0,0,,,1,,,,4,0,,,775,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/maison/JXQVJ/
1,Retie,Bien professionnel,Bien commercial,1022000,notariale,2,21,0,0,0,,,0,,,,3,0,,2005,,https://www.zimmo.be/fr/retie-2470/a-vendre/bien-professionnel/JXQVB/
2,Antwerpen,Appartement,,235000,notariale,4,100,0,0,0,True,3,0,,,,3,0,,1991,208,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JXQV7/
3,Herentals,Appartement,,399000,notariale,8,,0,0,0,,,0,,,,2,0,,1976,297,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JXQV8/
4,Berchem,Maison,Bel-étage,285000,notariale,5,170,0,0,0,,,1,,,,2,0,,1926,356,https://www.zimmo.be/fr/berchem-2600/a-vendre/maison/JXQV5/
5,Sint-Job-in-'t-Goor,Maison,Maison unifamiliale,320000,notariale,5,140,0,0,0,True,30,1,,,,2,0,,1978,273,https://www.zimmo.be/fr/sint-job-in-%27t-goor-2960/a-vendre/maison/JXQV3/
6,Retie,Bien professionnel,Bien commercial,484000,notariale,2,30,0,0,0,,,0,,,,3,0,,1985,,https://www.zimmo.be/fr/retie-2470/a-vendre/bien-professionnel/JXQV9/
7,Antwerpen,Maison,Maison unifamiliale,265000,notariale,5,111,0,0,0,,,0,,,,2,0,,1976,787,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JXQVA/
8,Antwerpen,Garage,Place de stationnement,23000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/garage/JXQSA/
9,Antwerpen,Garage,Place de stationnement,23000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/garage/JXQS9/
0,Merksem,Appartement,,212000,notariale,3,53,0,0,0,True,4,0,,,107,2,0,,,,https://www.zimmo.be/fr/merksem-2170/a-vendre/appartement/JWLLT/
1,Deurne,Appartement,,169000,notariale,3,79,0,0,0,,,0,,,115,2,0,old,1937,246,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JWLLS/
2,Deurne,Appartement,,649000,notariale,7,313,0,0,0,,,0,,,115,2,0,,,290,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JWLLP/
3,Borgerhout,Appartement,,165000,notariale,4,68,0,0,0,,,0,,,400,3,0,old,1965,184,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JWLLK/
4,Deurne,Appartement,,256000,notariale,5,111,0,0,0,True,7,0,,,990,2,0,old,2020,,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JWLLL/
5,Antwerpen,Maison,Maison unifamiliale,270000,notariale,6,161,0,0,0,,,0,,,74,2,0,,,690,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JWLLI/
6,Deurne,Appartement,,164000,notariale,3,79,0,0,0,,,0,,,115,2,0,old,1937,251,https://www.zimmo.be/fr/deurne-2100/a-vendre/appartement/JWLLE/
7,Antwerpen,Garage,,18500,notariale,0,12,0,0,0,,,0,,,065,2,0,,,,https://www.zimmo.be/fr/antwerpen-2100/a-vendre/garage/JWLLA/
8,Merksem,Appartement,Duplex,294500,notariale,4,88,0,0,0,True,3,0,,,107,2,0,,,,https://www.zimmo.be/fr/merksem-2170/a-vendre/appartement/JWLL9/
9,Merksem,Appartement,,226000,notariale,3,51,0,0,0,True,35,0,,,107,2,0,,,,https://www.zimmo.be/fr/merksem-2170/a-vendre/appartement/JWLL7/
0,Mechelen,Appartement,,189000,notariale,3,83,0,0,0,,,0,,,,,0,,,178,https://www.zimmo.be/fr/mechelen-2800/a-vendre/appartement/JXZIK/
1,Antwerpen,Maison,,305000,notariale,4,108,0,0,0,,,1,,,,2,0,,1969,462,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/maison/JXZIF/
2,Hoboken,Appartement,,158000,notariale,3,66,0,0,0,,,0,,,,2,0,,1930,368,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXZID/
3,Wilrijk,Maison,,245000,notariale,3,122,0,0,0,,,1,,,,2,0,,1930,434,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/maison/JXZIM/
4,Hoboken,Appartement,,165000,notariale,3,69,0,0,0,True,50,0,,,,2,0,,1979,197,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXZI9/
5,Hoboken,Appartement,,185000,notariale,4,86,0,0,0,,,0,,,,2,0,,1976,156,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXZIB/
6,Hoboken,Maison,,230000,notariale,3,101,0,0,0,,,1,,,,,0,,,556,https://www.zimmo.be/fr/hoboken-2660/a-vendre/maison/JXZIG/
7,Hemiksem,Maison,,219000,notariale,3,100,0,0,0,,,1,,,,2,0,,1930,446,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/maison/JXZIH/
8,Hoboken,Appartement,,175000,notariale,4,77,0,0,0,True,7,0,,,,3,0,,1975,200,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXZII/
9,Hoboken,Appartement,,189000,notariale,2,70,0,0,0,,,1,,,,3,0,,,387,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXZIE/
0,Borsbeek,Bien professionnel,Bâtiment commercial,795000.0,notariale,4,148,0,0,0,,,0,,,913,,0,,,257,https://www.zimmo.be/fr/borsbeek-2150/a-vendre/bien-professionnel/JVJVZ/
1,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,294,,0,,,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/bien-professionnel/JVJVN/
2,Antwerpen,Bien professionnel,,449000.0,notariale,8,250,0,0,0,,,0,,,68,2,0,,,,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/bien-professionnel/JVJU4/
3,Onze-Lieve-Vrouw-Waver,Appartement,,219000.0,notariale,2,62,0,0,0,,,1,,,,2,0,old,2016,109,https://www.zimmo.be/fr/onze-lieve-vrouw-waver-2861/a-vendre/appartement/JVJU6/
4,Geel,Maison,Maison unifamiliale,312000.0,notariale,4,139,0,0,0,True,22,1,,,,3,0,old,2019,,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JVJU1/
5,Antwerpen,Bien professionnel,Rez-de-chaussée commercial,250000.0,notariale,0,136,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JVJTZ/
6,Balen,Maison,Villa,475000.0,notariale,9,275,0,0,0,,,1,200,3,203,4,0,old,2021,,https://www.zimmo.be/fr/balen-2490/a-vendre/maison/JVJOF/
7,Kontich,Maison,,239500.0,notariale,4,160,0,0,0,True,16,1,,,96,2,0,new,,529,https://www.zimmo.be/fr/kontich-2550/a-vendre/maison/JVJJP/
8,Lier,Appartement,,589000.0,notariale,6,184,0,0,0,True,44,0,,,,2,0,new,,103,https://www.zimmo.be/fr/lier-2500/a-vendre/appartement/JVJJH/
9,Zandhoven,Maison,,469500.0,notariale,5,154,0,0,0,,,1,,,362,3,0,old,2022,,https://www.zimmo.be/fr/zandhoven-2240/a-vendre/maison/JVJJ2/
0,Geel,Appartement,,274500.0,notariale,3,110,0,0,0,True,18,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/geel-2440/a-vendre/appartement/JW5T4/
1,Geel,Appartement,,249488.0,notariale,3,98,0,0,0,True,55,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/geel-2440/a-vendre/appartement/JW5T3/
2,,Projet,,439000.0,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/putte-2580/a-vendre/projet-immobilier/10045XG/
3,Mechelen,Maison,,349000.0,notariale,4,135,0,0,0,True,20,1,,,,2,0,,,158,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JXQQB/
4,Duffel,Maison,Villa,459000.0,notariale,5,165,0,0,0,True,10,1,,,,4,0,,1958,664,https://www.zimmo.be/fr/duffel-2570/a-vendre/maison/JXQQ8/
5,,Bien professionnel,Bureaux,,notariale,0,203,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JXQQ2/
6,,Bien professionnel,Bureaux,,notariale,0,246,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JXQQ3/
7,,Bien professionnel,Bureaux,,notariale,0,529,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JXQQ5/
8,,Bien professionnel,Bureaux,,notariale,0,283,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JXQQ4/
9,Nijlen,Appartement,,259000.0,notariale,3,140,0,0,0,True,12,0,,,,2,0,,,107,https://www.zimmo.be/fr/nijlen-2560/a-vendre/appartement/JXQJ3/
0,Meer,Maison,Usage mixte,545000,notariale,4,395,0,0,0,,,0,,,536,3,0,old,1950,232,https://www.zimmo.be/fr/meer-2321/a-vendre/maison/JX7PX/
1,Turnhout,Terrain,Terrain à bâtir,185000,notariale,0,,0,0,0,,,0,,,935,,0,,,,https://www.zimmo.be/fr/turnhout-2300/a-vendre/terrain/JX7PR/
2,Rijkevorsel,Maison,Maison unifamiliale,249000,notariale,4,227,0,0,0,,,1,,,280,2,0,new,1959,,https://www.zimmo.be/fr/rijkevorsel-2310/a-vendre/maison/JX7PO/
3,Herentals,Bien professionnel,Bien commercial avec habitation,193000,notariale,3,72,0,0,0,,,0,,,344,2,0,old,1970,410,https://www.zimmo.be/fr/herentals-2200/a-vendre/bien-professionnel/JX7PS/
4,Lier,Appartement,,249000,notariale,4,84,0,0,0,,,0,,,,2,0,old,2017,,https://www.zimmo.be/fr/lier-2500/a-vendre/appartement/JX7O4/
5,Geel,Maison,Usage mixte,495000,notariale,14,340,0,0,1,True,38,1,,,449,4,0,new,1961,389,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JX7M0/
6,Antwerpen,Bien professionnel,Commerce,325000,notariale,0,200,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/bien-professionnel/JX7LF/
7,Oostmalle,Maison,Villa,649000,notariale,9,288,0,0,0,,,1,,,750,4,0,old,2021,,https://www.zimmo.be/fr/oostmalle-2390/a-vendre/maison/JX7LS/
8,Antwerpen,Maison,,199000,notariale,3,82,0,1,0,,,0,,,,2,0,,,263,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/maison/JX7K3/
9,Wilrijk,Maison,,625000,notariale,6,180,0,0,1,True,14,1,,,260,3,0,,,434,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/maison/JX7JZ/
0,Lier,Maison,,300000,notariale,6,160,0,0,0,,,0,160,-10,150,2,0,,,225,https://www.zimmo.be/fr/lier-2500/a-vendre/maison/JTRTT/
1,Boom,Bien professionnel,Espace de bureaux,425000,notariale,0,160,0,0,0,,,0,,,,4,0,old,2020,,https://www.zimmo.be/fr/boom-2850/a-vendre/bien-professionnel/JS1RB/
2,Zandhoven,Terrain,Terrain à bâtir,295000,notariale,0,,0,0,0,,,0,,,440,,0,,,,https://www.zimmo.be/fr/zandhoven-2240/a-vendre/terrain/JTRLM/
3,Antwerpen,Appartement,,360000,notariale,5,174,0,0,0,,,0,,,335,2,0,old,1969,231,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JTRI8/
4,Malle,Bien professionnel,Bâtiment commercial,299900,notariale,0,150,0,0,0,,,0,,,,2,0,old,1989,,https://www.zimmo.be/fr/malle-2390/a-vendre/bien-professionnel/JTRCJ/
5,Ravels,Bien professionnel,Rez-de-chaussée commercial,465000,notariale,0,402,0,0,0,,,0,,,,3,0,old,2016,,https://www.zimmo.be/fr/ravels-2381/a-vendre/bien-professionnel/JTRDR/
6,Grobbendonk,Bien professionnel,Bien commercial avec habitation,998000,notariale,17,913,0,0,0,,,0,,,213,4,0,new,,,https://www.zimmo.be/fr/grobbendonk-2280/a-vendre/bien-professionnel/JTRHM/
7,Borsbeek,Appartement,,285000,notariale,3,65,0,0,0,,,0,,,593,3,0,old,2020,,https://www.zimmo.be/fr/borsbeek-2150/a-vendre/appartement/JTR91/
8,Deurne,Maison,,327285,notariale,4,,0,0,0,,,1,,,159,2,0,,,,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JTR6Q/
9,Deurne,Maison,,327285,notariale,4,,0,0,0,,,1,,,159,2,0,,,,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JTR6R/
0,Geel,Terrain,Terrain à bâtir,124999,notariale,0,,0,0,0,,,0,,,417,,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/terrain/JTE11/
1,Geel,Maison,Maison unifamiliale,354914,notariale,5,145,0,0,0,,,1,,,417,3,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JTE12/
2,Hemiksem,Bien professionnel,Bâtiment commercial,465000,notariale,0,383,0,0,0,,,0,,,,2,0,,,252,https://www.zimmo.be/fr/hemiksem-2620/a-vendre/bien-professionnel/JTDWC/
3,Bornem,Maison,,299000,notariale,5,07,0,0,0,,,1,,,755,3,0,old,1957,665,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JTDP6/
4,Bornem,Maison,,127000,notariale,4,80,0,0,0,,,0,,,85,3,0,old,1918,153,https://www.zimmo.be/fr/bornem-2880/a-vendre/maison/JTDP5/
5,Antwerpen,Bien professionnel,Restaurant,165000,notariale,2,,0,0,0,True,50,0,226,-70,156,2,0,,,,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/bien-professionnel/JRGB4/
6,Antwerpen,Appartement,,1190000,notariale,5,220,0,0,0,,,0,,,,,0,new,2004,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JTDAC/
7,Bornem,Bien professionnel,Bâtiment d’entreprise,613200,notariale,0,584,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bornem-2880/a-vendre/bien-professionnel/JTD6D/
8,Veerle,Maison,,379000,notariale,4,30,0,0,0,,,1,,,391,3,0,,,,https://www.zimmo.be/fr/veerle-2431/a-vendre/maison/JTD1L/
9,Lier,Appartement,,223000,notariale,3,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/lier-2500/a-vendre/appartement/JTCS0/
0,Antwerpen,Appartement,,180000,notariale,3,76,0,0,0,True,2,0,,,,3,0,new,1963,432,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/appartement/JX8XX/
1,Vlimmeren,Maison,,499000,notariale,8,245,0,0,0,,,1,,,432,4,0,old,1991,374,https://www.zimmo.be/fr/vlimmeren-2340/a-vendre/maison/JX8XD/
2,Wilrijk,Maison,,529000,notariale,4,225,0,0,0,True,20,0,86,182,268,2,0,old,1956,183,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/maison/JX8YF/
3,Vosselaar,Maison,,335000,agence,5,177,0,0,0,,,0,,,163,3,0,old,2005,125,https://www.zimmo.be/fr/vosselaar-2350/a-vendre/maison/JX8XV/
