,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
0,Merchtem,Appartement,Duplex,395000,notariale,5,130,0,0,0,True,8,0,,,,,0,,2019,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/appartement/JY2F0/
1,Merchtem,Maison,,490000,notariale,5,257,0,0,0,True,83,1,,,,4,0,,1967,122,https://www.zimmo.be/fr/merchtem-1785/a-vendre/maison/JY2ET/
2,Merchtem,Appartement,,375000,notariale,3,103,0,0,0,True,23,0,,,,,0,,2019,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/appartement/JY2F1/
3,Strombeek-Bever,Appartement,,220000,notariale,4,90,0,0,0,True,11,0,,,,3,0,,,122,https://www.zimmo.be/fr/strombeek-bever-1853/a-vendre/appartement/JY2EY/
4,Wolvertem,Maison,,478000,notariale,6,150,0,0,0,True,16,1,,,,4,0,,1963,347,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/maison/JY2EW/
5,Merchtem,Appartement,Duplex,410000,notariale,5,150,0,0,0,True,8,0,,,,,0,,2019,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/appartement/JY2EZ/
6,Meise,Maison,,490000,notariale,7,196,0,0,1,,,1,,,,3,0,,,248,https://www.zimmo.be/fr/meise-1860/a-vendre/maison/JY2F3/
7,Meise,Maison,,495000,notariale,8,196,0,0,1,,,1,,,,2,0,,,147,https://www.zimmo.be/fr/meise-1860/a-vendre/maison/JY2EV/
8,Meise,Terrain,Terrain à bâtir,279000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/meise-1861/a-vendre/terrain/JY2EU/
9,Meise,Maison,,990000,notariale,11,540,0,0,0,True,3,0,,,,2,0,,1966,183,https://www.zimmo.be/fr/meise-1860/a-vendre/maison/JY2F2/
0,Diest,Appartement,,180000,notariale,2,74,0,0,0,True,9,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6N3/
1,Diest,Appartement,,255000,notariale,2,95,0,0,0,True,52,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6MM/
2,Diest,Appartement,,446500,notariale,2,63,0,0,0,True,34,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6MU/
3,Diest,Appartement,,260000,notariale,3,50,0,0,0,True,13,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6NA/
4,Diest,Appartement,,182500,notariale,2,60,0,0,0,True,9,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6N7/
5,Diest,Appartement,,265000,notariale,3,50,0,0,0,True,9,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6NF/
6,Diest,Appartement,,232500,notariale,2,03,0,0,0,True,25,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6MN/
7,Diest,Appartement,,175000,notariale,2,74,0,0,0,True,9,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6MY/
8,Diest,Appartement,,250000,notariale,2,24,0,0,0,True,40,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6MD/
9,Diest,Appartement,,260000,notariale,3,116,0,0,0,True,70,0,,,,3,0,old,2020,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JP6N9/
0,Meldert,Maison,,327000,notariale,7,280,0,0,0,True,48,1,113,592,705,4,0,new,1960,445,https://www.zimmo.be/fr/meldert-3320/a-vendre/maison/JWZLG/
1,Landen,Maison,,325000,notariale,9,43,0,0,0,True,68,1,146,322,468,2,0,old,1966,467,https://www.zimmo.be/fr/landen-3400/a-vendre/maison/JWZLH/
2,Leuven,Appartement,,610000,notariale,2,182,0,0,0,True,45,0,,,,,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWZIJ/
3,Scherpenheuvel,Bien professionnel,Bureaux,340000,notariale,0,272,0,0,0,,,0,,,377,4,0,old,1981,425,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/bien-professionnel/JWZG0/
4,Merchtem,Maison,Villa,688000,notariale,6,220,0,0,0,,,1,,,905,4,0,old,1990,107,https://www.zimmo.be/fr/merchtem-1785/a-vendre/maison/JWZ9M/
5,Leuven,Appartement,,335000,notariale,1,52,0,0,0,,,0,,,,,0,,,257,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWZ6F/
6,Leuven,Appartement,,345000,notariale,1,52,0,0,0,,,0,,,,,0,,,254,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWZ6G/
7,Waanrode,Maison,,395000,notariale,7,163,0,0,0,,,0,,,833,4,0,old,1976,344,https://www.zimmo.be/fr/waanrode-3473/a-vendre/maison/JWZ4T/
8,Londerzeel,Maison,,395000,notariale,6,181,0,0,0,,,1,,,656,2,0,old,1966,102,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/maison/JWZ2S/
9,Blanden,Terrain,Terrain à bâtir,520000,notariale,0,580,0,0,0,,,0,250,335,585,4,0,,,,https://www.zimmo.be/fr/blanden-3052/a-vendre/terrain/JWZ2F/
0,Tienen,Maison,,599000,notariale,9,371,0,0,0,,,1,,,768,,0,old,1976,219,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JX7HO/
1,Kapelle-op-den-Bos,Appartement,,279500,notariale,3,95,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/kapelle-op-den-bos-1880/a-vendre/appartement/JX7H7/
2,Rotselaar,Maison,Maison unifamiliale,438873,notariale,5,150,0,0,0,,,1,,,436,3,0,,,,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/maison/JX7GV/
3,Rotselaar,Maison,Maison unifamiliale,450896,notariale,5,80,0,0,0,,,1,,,432,3,0,,,,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/maison/JX7GW/
4,Heverlee,Maison,,289000,notariale,4,140,0,0,0,,,0,,,96,2,0,,,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/maison/JX7GJ/
5,Malderen,Maison,Fermette,1275000,notariale,11,500,0,0,0,,,0,,,000,4,0,old,1995,325,https://www.zimmo.be/fr/malderen-1840/a-vendre/maison/JX7F2/
6,Asse,Maison,,269000,notariale,5,219,0,0,0,True,30,0,80,31,111,2,0,old,1939,828,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JWMZ2/
7,Liedekerke,Bien professionnel,Garage (entretien),175000,notariale,0,147,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/bien-professionnel/JX7E2/
8,Liedekerke,Bien professionnel,Garage (entretien),145000,notariale,0,100,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/bien-professionnel/JX7E1/
9,Binkom,Maison,,320000,notariale,4,140,0,0,0,,,0,,,462,3,0,,,,https://www.zimmo.be/fr/binkom-3211/a-vendre/maison/JX7CV/
0,Blanden,Appartement,,525000,notariale,4,121,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/blanden-3052/a-vendre/appartement/JXSF8/
1,Scherpenheuvel,Maison,,398000,notariale,4,180,0,0,0,True,30,0,,,,4,0,,1955,286,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/maison/JXJS4/
2,Zichem,Maison,,470000,notariale,5,278,0,0,0,True,30,0,,,,4,0,,1899,624,https://www.zimmo.be/fr/zichem-3271/a-vendre/maison/JXJS5/
3,Kapelle-op-den-Bos,Maison,,349000,notariale,5,168,0,0,0,True,34,0,,,,2,0,,,186,https://www.zimmo.be/fr/kapelle-op-den-bos-1880/a-vendre/maison/JXSDR/
4,Zaventem,Maison,,629000,notariale,6,180,0,0,0,True,40,1,,,,4,0,,1985,248,https://www.zimmo.be/fr/zaventem-1930/a-vendre/maison/JXSB9/
5,Hever,Maison,,679000,notariale,12,330,0,0,0,,,1,,,,4,0,,1972,311,https://www.zimmo.be/fr/hever-3191/a-vendre/maison/JXSB1/
6,,Appartement,,195000,notariale,3,,0,0,0,,,0,,,,,0,,1993,233,https://www.zimmo.be/fr/herent-3020/a-vendre/appartement/JXSAW/
7,,Appartement,,180000,notariale,4,,0,0,0,,,0,,,,,0,,1976,319,https://www.zimmo.be/fr/herent-3020/a-vendre/appartement/JXSAX/
8,,Maison,Maison deux facades,200000,notariale,4,,0,0,0,,,0,,,,2,0,,,557,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/maison/JXSAV/
9,Kessel-Lo,Appartement,,339000,notariale,5,109,0,0,0,,,0,,,,2,0,,1999,123,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/appartement/JXSAS/
0,Sint-Pieters-Leeuw,Appartement,,215000,notariale,5,77,0,0,0,,,0,,,,,0,old,1980,336,https://www.zimmo.be/fr/sint-pieters-leeuw-1600/a-vendre/appartement/JWZ1D/
1,Boortmeerbeek,Terrain,Terrain à bâtir,235000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/boortmeerbeek-3190/a-vendre/terrain/JWZ01/
2,Asse,Maison,Bungalow,369000,notariale,4,110,0,0,0,,,0,,,470,4,0,,,502,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JWYYD/
3,Tienen,Maison,Maison exceptionnelle,498000,notariale,7,192,0,0,0,,,1,,,550,4,0,old,1974,474,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JWYYQ/
4,Leuven,Appartement,,340000,notariale,3,50,0,0,0,,,0,,,,2,0,new,,291,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWYPZ/
5,Humbeek,Maison,,459000,notariale,4,130,0,0,0,,,1,,,996,4,0,new,1976,511,https://www.zimmo.be/fr/humbeek-1851/a-vendre/maison/JWYKP/
6,Grimbergen,Maison,,395000,notariale,6,180,0,0,0,,,1,,,244,3,0,old,1959,862,https://www.zimmo.be/fr/grimbergen-1853/a-vendre/maison/JWYKO/
7,Scherpenheuvel-Zichem,Maison,Maison unifamiliale,307500,notariale,5,140,0,0,0,,,1,140,473,613,4,0,old,1979,690,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/maison/JWYLO/
8,Wijgmaal,Appartement,,595000,notariale,4,20,0,0,0,True,80,0,,,,2,0,,,,https://www.zimmo.be/fr/wijgmaal-3018/a-vendre/appartement/JWYL9/
9,Wijgmaal,Appartement,,625000,notariale,5,70,0,0,0,True,25,0,,,,2,0,,,,https://www.zimmo.be/fr/wijgmaal-3018/a-vendre/appartement/JWYLA/
0,Ternat,Maison,,497000,notariale,6,230,0,0,1,,,1,,,,4,0,,1967,211,https://www.zimmo.be/fr/ternat-1740/a-vendre/maison/JY2R6/
1,Asse,Maison,,359000,notariale,6,24,0,0,0,,,1,,,,2,0,,,229,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JY2R7/
2,Rotselaar,Appartement,Penthouse,369000,notariale,4,106,0,0,0,True,20,1,,,,3,0,,2020,,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/appartement/JY2R9/
3,Merchtem,Maison,,491145,notariale,8,140,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/maison/JY2NY/
4,Wolvertem,Maison,,582486,notariale,7,172,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/maison/JY2O3/
5,Lennik,Maison,,481745,notariale,7,143,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/lennik-1750/a-vendre/maison/JY2NT/
6,Pepingen,Maison,,562399,notariale,6,152,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/pepingen-1670/a-vendre/maison/JY2NO/
7,Sint-Stevens-Woluwe,Appartement,,289000,notariale,4,88,0,0,0,,,0,,,,,0,,1975,221,https://www.zimmo.be/fr/sint-stevens-woluwe-1932/a-vendre/appartement/JY2QV/
8,Dilbeek,Maison,Villa,895000,notariale,6,278,0,0,1,,,1,,,,4,0,,1951,206,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/maison/JY2QR/
9,Humbeek,Maison,Villa,789000,notariale,7,261,0,0,0,,,1,,,,4,0,,1986,274,https://www.zimmo.be/fr/humbeek-1851/a-vendre/maison/JY2QP/
0,Wolvertem,Terrain,Terrain à bâtir,199000,notariale,0,,0,0,0,,,0,,,390,3,0,,,,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/terrain/JWIOA/
1,Wolvertem,Terrain,Terrain à bâtir,229000,notariale,0,,0,0,0,,,0,,,455,3,0,,,,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/terrain/JWIOB/
2,Wolvertem,Terrain,Terrain à bâtir,199000,notariale,0,,0,0,0,,,0,,,360,3,0,,,,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/terrain/JWIO9/
3,Korbeek-Dijle,Maison,,390000,notariale,5,150,0,0,0,,,0,,,252,4,0,new,,313,https://www.zimmo.be/fr/korbeek-dijle-3060/a-vendre/maison/JWIN0/
4,Aarschot,Maison,Villa,145000,notariale,4,100,0,0,0,True,2,0,,,,4,0,old,1979,385,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JWIMP/
5,Kortenaken,Maison,Usage mixte,845000,notariale,5,220,0,0,0,True,40,1,354,346,700,4,0,old,1954,104,https://www.zimmo.be/fr/kortenaken-3470/a-vendre/maison/JWIFK/
6,Leuven,Appartement,,695000,notariale,7,193,0,0,0,,,0,,,95,,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWIDR/
7,Zoutleeuw,Maison,Ferme,275000,notariale,2,139,0,0,0,,,1,185,-25,160,3,0,,,132,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JWI6C/
8,Dilbeek,Maison,Maison unifamiliale,438000,notariale,6,217,0,0,0,,,1,,,175,2,0,old,1933,344,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/maison/JWI4F/
9,Herent,Maison,Maison unifamiliale,635000,notariale,6,212,0,0,0,True,20,1,129,783,912,4,0,old,1999,168,https://www.zimmo.be/fr/herent-3020/a-vendre/maison/JWI4Q/
0,Leuven,Maison,Maison deux facades,325000.0,notariale,4,74,0,0,0,,,1,,,93,2,0,,,431,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JWXML/
1,Diest,Appartement,,227900.0,notariale,3,50,0,0,0,True,9,0,,,,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JRS4S/
2,Diest,Terrain,Terrain à bâtir,100000.0,notariale,0,,0,0,0,,,0,105,442,547,3,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/terrain/JX009/
3,Landen,Maison,,489000.0,notariale,7,305,0,0,0,,,0,,,875,3,0,old,2006,115,https://www.zimmo.be/fr/landen-3400/a-vendre/maison/JWZU9/
4,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,390,,0,,,,https://www.zimmo.be/fr/wemmel-1780/a-vendre/bien-professionnel/JWZMZ/
5,Aarschot,Bien professionnel,Bâtiment d’entreprise,750400.0,notariale,0,,0,0,0,,,0,670,0,670,,0,old,2021,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JWZMO/
6,Aarschot,Bien professionnel,Bâtiment d’entreprise,336300.0,notariale,0,,0,0,0,,,0,295,0,295,,0,old,2021,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JWZMM/
7,Aarschot,Bien professionnel,Bâtiment d’entreprise,1125600.0,notariale,0,,0,0,0,,,0,005,0,005,,0,old,2021,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JWZMN/
8,Aarschot,Bien professionnel,Bâtiment d’entreprise,375200.0,notariale,0,,0,0,0,,,0,335,0,335,,0,old,2021,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JWZML/
9,Grimbergen,Maison,,575000.0,notariale,10,227,0,0,0,,,1,,,736,2,0,,,236,https://www.zimmo.be/fr/grimbergen-1850/a-vendre/maison/JWZLP/
0,Aarschot,Appartement,,267000.0,notariale,4,94,0,0,0,,,0,,,,3,0,,2014,160,https://www.zimmo.be/fr/aarschot-3200/a-vendre/appartement/JXSPC/
1,Heverlee,Appartement,Studio avec coin lit,210000.0,notariale,2,50,0,1,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/appartement/JXSRL/
2,Heverlee,Appartement,Studio avec coin lit,239000.0,notariale,2,50,0,1,0,True,10,0,,,,2,0,,,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/appartement/JXSRK/
3,,Appartement,,,notariale,2,17,0,1,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JXSRN/
4,Heverlee,Appartement,Studio avec coin lit,234000.0,notariale,2,30,0,1,0,True,10,0,,,,2,0,,,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/appartement/JXSRM/
5,Leuven,Appartement,,349000.0,notariale,4,101,0,0,0,,,0,,,,,0,,1989,271,https://www.zimmo.be/fr/leuven-3001/a-vendre/appartement/JXSRD/
6,,Bien professionnel,Bien commercial avec habitation,,notariale,3,380,0,0,0,,,0,,,,2,0,,1979,,https://www.zimmo.be/fr/linter-3350/a-vendre/bien-professionnel/JXSNF/
7,Leuven,Appartement,,545000.0,notariale,3,137,0,0,0,,,0,,,,,0,,,188,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JXSME/
8,Bierbeek,Maison,Maison unifamiliale,465000.0,notariale,4,154,0,0,0,,,1,,,,3,0,,,429,https://www.zimmo.be/fr/bierbeek-3360/a-vendre/maison/JXSPQ/
9,Testelt,Maison,,340000.0,notariale,5,243,0,0,0,,,1,,,,3,0,,,284,https://www.zimmo.be/fr/testelt-3272/a-vendre/maison/JXSNT/
0,Lubbeek,Maison,Villa,860000,notariale,7,296,0,0,1,,,1,,,357,4,0,old,2014,,https://www.zimmo.be/fr/lubbeek-3210/a-vendre/maison/JNFLS/
1,Malderen,Appartement,,365000,notariale,8,165,0,0,0,,,1,,,,3,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JNFFR/
2,Malderen,Appartement,,298000,notariale,8,145,0,0,0,,,1,,,,2,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JNFFS/
3,Vlezenbeek,Garage,Garage en sous-sol,27000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vlezenbeek-1602/a-vendre/garage/JNE5Z/
4,Vlezenbeek,Garage,Garage en sous-sol,23000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vlezenbeek-1602/a-vendre/garage/JNE60/
5,Diest,Maison,,249000,notariale,5,135,0,0,0,,,1,,,200,2,0,old,1950,408,https://www.zimmo.be/fr/diest-3290/a-vendre/maison/JNC7Q/
6,Nieuwrode,Appartement,Duplex,288000,notariale,3,130,0,0,0,,,0,,,766,3,0,old,2019,,https://www.zimmo.be/fr/nieuwrode-3221/a-vendre/appartement/JNC0V/
7,Asse,Appartement,,269000,notariale,4,106,0,0,0,,,1,,,,2,0,old,2020,,https://www.zimmo.be/fr/asse-1730/a-vendre/appartement/JN9D0/
8,Asse,Appartement,,269000,notariale,4,106,0,0,0,,,1,,,,2,0,old,2019,,https://www.zimmo.be/fr/asse-1730/a-vendre/appartement/JN9D1/
9,Merchtem,Appartement,App. rez-de-chaussée,399000,notariale,5,59,0,0,0,,,1,,,,,0,old,2019,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/appartement/JN85Z/
0,,Terrain,Terrain à bâtir,,notariale,0,,0,0,0,,,0,,,380,4,0,,,,https://www.zimmo.be/fr/baal-3128/a-vendre/terrain/JS3UG/
1,Tollembeek,Terrain,Terrain à bâtir,70000.0,notariale,0,,0,0,0,,,0,,,328,,0,,,,https://www.zimmo.be/fr/tollembeek-1570/a-vendre/terrain/JS13G/
2,Tienen,Maison,Usage mixte,849000.0,notariale,11,850,0,0,0,True,20,1,,,615,2,0,old,1850,488,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JRZLW/
3,Tienen,Maison,Usage mixte,749000.0,notariale,6,325,0,0,0,True,15,0,,,241,2,0,old,1850,155,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JRZLX/
4,Glabbeek-Zuurbemde,Maison,Maison exceptionnelle,695000.0,notariale,6,,0,0,0,,,0,180,,000,4,0,new,,362,https://www.zimmo.be/fr/glabbeek-zuurbemde-3380/a-vendre/maison/JRZLO/
5,Glabbeek-Zuurbemde,Maison,Usage mixte,695000.0,notariale,6,,0,0,0,,,0,180,,000,4,0,new,,362,https://www.zimmo.be/fr/glabbeek-zuurbemde-3380/a-vendre/maison/JRZJ1/
6,Hoeilaart,Bien professionnel,Commerce,350000.0,notariale,0,220,0,0,0,,,0,,,,,0,,,249,https://www.zimmo.be/fr/hoeilaart-1560/a-vendre/bien-professionnel/JRZIU/
7,Geetbets,Bien professionnel,Bien commercial,325000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geetbets-3450/a-vendre/bien-professionnel/JRZ5J/
8,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,540,,0,,,,https://www.zimmo.be/fr/groot-bijgaarden-1702/a-vendre/bien-professionnel/JRYUU/
9,,Bien professionnel,Bureaux,,notariale,0,291,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/drogenbos-1620/a-vendre/bien-professionnel/JRY19/
0,Lennik,Appartement,Duplex,345000,notariale,5,127,0,0,0,,,0,,,,,0,,2004,141,https://www.zimmo.be/fr/lennik-1750/a-vendre/appartement/JXSK8/
1,Kampenhout,Maison,,875000,notariale,4,170,0,0,0,,,0,500,-418,082,4,0,new,,411,https://www.zimmo.be/fr/kampenhout-1910/a-vendre/maison/JXC8R/
2,Heverlee,Maison,Maison deux facades,345000,notariale,5,129,0,0,0,,,0,,,,2,0,,1958,383,https://www.zimmo.be/fr/heverlee-3001/a-vendre/maison/JXSMZ/
3,,Appartement,,190000,notariale,4,,0,0,0,,,0,,,,,0,,2017,123,https://www.zimmo.be/fr/averbode-3271/a-vendre/appartement/JXSGY/
4,,Maison,Chalet,90000,notariale,4,,0,0,0,,,0,,,,4,0,,1969,670,https://www.zimmo.be/fr/zichem-3271/a-vendre/maison/JXSGZ/
5,,Maison,,180000,notariale,5,,0,0,0,,,0,,,,3,0,,,768,https://www.zimmo.be/fr/strombeek-bever-1853/a-vendre/maison/JXSFJ/
6,,Bien professionnel,Bâtiment d’entreprise,975000,notariale,0,,0,0,0,,,0,,,,,0,,1904,,https://www.zimmo.be/fr/ternat-1740/a-vendre/bien-professionnel/JXSFG/
7,,Maison,,145000,notariale,3,105,0,0,0,,,0,,,,2,0,,,539,https://www.zimmo.be/fr/heverlee-3001/a-vendre/maison/JXSFF/
8,,Maison,,125000,notariale,3,,0,0,0,,,0,,,,4,0,,1976,861,https://www.zimmo.be/fr/kaggevinne-3293/a-vendre/maison/JXSFE/
9,Rotselaar,Maison,,439000,notariale,4,167,0,0,0,,,1,,,,4,0,,2000,226,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/maison/JXSFD/
0,Grimbergen,Maison,,499000,notariale,4,230,0,0,0,True,40,1,,,926,3,0,old,1961,411,https://www.zimmo.be/fr/grimbergen-1850/a-vendre/maison/JWQBS/
1,Herent,Maison,,437507,notariale,4,144,0,0,0,,,1,,,460,3,0,,,,https://www.zimmo.be/fr/herent-3020/a-vendre/maison/JWQ59/
2,Rotselaar,Appartement,,315000,notariale,3,106,0,0,0,True,50,1,,,,3,0,,,,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/appartement/JWQ5A/
3,Londerzeel,Maison,,312000,notariale,4,175,0,0,0,True,25,1,,,256,2,0,old,1936,373,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/maison/JWQ10/
4,Bekkevoort,Maison,Maison unifamiliale,369455,notariale,4,139,0,0,0,,,1,,,329,3,0,,,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/maison/JWQ0C/
5,Londerzeel,Maison,Villa,890000,notariale,6,452,0,0,0,,,1,,,200,2,0,old,1971,458,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/maison/JWPZ4/
6,Leuven,Bien professionnel,Bien commercial avec habitation,595000,notariale,6,215,0,1,0,True,10,0,,,,2,0,,1962,445,https://www.zimmo.be/fr/leuven-3000/a-vendre/bien-professionnel/JWPV9/
7,Asse,Appartement,,199000,notariale,3,83,0,0,0,,,0,,,,4,0,new,1970,185,https://www.zimmo.be/fr/asse-1730/a-vendre/appartement/JWPSL/
8,Begijnendijk,Maison,,570000,notariale,3,217,0,0,1,,,1,,,940,4,0,,,539,https://www.zimmo.be/fr/begijnendijk-3130/a-vendre/maison/JWNYF/
9,Loonbeek,Maison,,335000,notariale,5,110,0,0,1,True,23,0,,,703,4,0,old,1952,406,https://www.zimmo.be/fr/loonbeek-3040/a-vendre/maison/JWPQL/
0,Kampenhout,Appartement,Duplex,262000,notariale,4,85,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/kampenhout-1910/a-vendre/appartement/JUIF9/
1,Roosdaal,Maison,,325000,notariale,5,140,0,0,0,,,1,,,150,2,0,old,2020,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JUHI6/
2,Halle,Maison,,280000,notariale,6,136,0,0,0,True,8,1,48,48,96,2,0,new,1925,206,https://www.zimmo.be/fr/halle-1500/a-vendre/maison/JUH2Q/
3,Asse,Maison,,429000,notariale,8,347,0,0,0,,,1,90,478,568,2,0,old,1953,330,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JUGWN/
4,Tienen,Maison,Maison de maître,295000,notariale,8,270,0,0,0,,,0,,,200,2,0,old,1850,315,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JUGPV/
5,Tremelo,Garage,Place de stationnement,6000,notariale,0,,0,0,0,,,0,,,,,0,old,2019,,https://www.zimmo.be/fr/tremelo-3120/a-vendre/garage/JUGKJ/
6,Nieuwrode,Maison,Maison unifamiliale,319000,notariale,5,200,0,0,0,,,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/nieuwrode-3221/a-vendre/maison/JUGJN/
7,Diest,Appartement,,225000,notariale,3,117,0,0,0,,,0,,,,,0,,,129,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JUFK1/
8,Ruisbroek,Maison,,209000,notariale,5,100,0,0,0,,,0,,,100,2,0,old,1930,643,https://www.zimmo.be/fr/ruisbroek-1601/a-vendre/maison/JTS4C/
9,Vilvoorde,Terrain,Terrain à bâtir,155000,notariale,0,,0,0,0,,,1,,,212,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/terrain/JUEL6/
0,,Projet,,180000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/projet-immobilier/10045NF/
1,Vilvoorde,Appartement,,229000,notariale,2,,0,1,0,,,0,,,,,0,,2013,139,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/appartement/JXMZP/
2,Londerzeel,Appartement,,275000,notariale,6,137,0,0,0,True,12,0,,,,3,0,,1975,183,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/appartement/JXMXB/
3,Rummen,Maison,,795000,notariale,6,420,0,0,0,,,0,,,,4,0,,,168,https://www.zimmo.be/fr/rummen-3454/a-vendre/maison/JXMX4/
